GuestId,GuestNumber,HomeCountry,Segment,AgeBand,PartySize,AccessibilityNeeds,LoyaltyTier,VisitIntent
888,GST0000888,US,VIP_TRAVELER,TEEN,3,NONE,NONE,EVENT_NIGHT
889,GST0000889,MX,FAMILY,CHILD,5,MOBILITY,NONE,EVENT_NIGHT
890,GST0000890,US,THRILL_SEEKER,TEEN,2,NONE,NONE,FAMILY_DAY
891,GST0000891,US,FAMILY,ADULT,1,MOBILITY,HOTEL_GUEST,WATER_PARK
892,GST0000892,JP,LOCAL_MEMBER,TEEN,4,MOBILITY,NONE,RIDE_DAY
893,GST0000893,US,THRILL_SEEKER,ADULT,1,NONE,NONE,FAMILY_DAY
894,GST0000894,US,SCHOOL_TRIP,ADULT,13,MOBILITY,ANNUAL_PASS,FAMILY_DAY
895,GST0000895,CA,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
896,GST0000896,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
897,GST0000897,US,TOUR_GROUP,ADULT,12,NONE,NONE,WATER_PARK
898,GST0000898,US,SCHOOL_TRIP,ADULT,10,MOBILITY,HOTEL_GUEST,VACATION
899,GST0000899,US,THRILL_SEEKER,CHILD,2,NONE,ANNUAL_PASS,VACATION
900,GST0000900,US,TOUR_GROUP,ADULT,10,NONE,NONE,VACATION
901,GST0000901,MX,SCHOOL_TRIP,ADULT,22,NONE,NONE,VACATION
902,GST0000902,US,SCHOOL_TRIP,ADULT,10,NONE,HOTEL_GUEST,VACATION
903,GST0000903,US,FAMILY,CHILD,1,NONE,VIP_CLUB,RIDE_DAY
904,GST0000904,US,SCHOOL_TRIP,CHILD,22,SENSORY,NONE,FAMILY_DAY
905,GST0000905,US,FAMILY,ADULT,5,NONE,HOTEL_GUEST,EVENT_NIGHT
906,GST0000906,DE,SCHOOL_TRIP,ADULT,17,NONE,NONE,FAMILY_DAY
907,GST0000907,US,LOCAL_MEMBER,CHILD,1,NONE,NONE,FAMILY_DAY
908,GST0000908,GB,FAMILY,TEEN,1,MOBILITY,ANNUAL_PASS,EVENT_NIGHT
909,GST0000909,MX,LOCAL_MEMBER,CHILD,2,NONE,VIP_CLUB,RIDE_DAY
910,GST0000910,US,LOCAL_MEMBER,ADULT,1,NONE,ANNUAL_PASS,FAMILY_DAY
911,GST0000911,DE,SCHOOL_TRIP,TEEN,13,NONE,HOTEL_GUEST,VACATION
912,GST0000912,CA,VIP_TRAVELER,CHILD,3,NONE,VIP_CLUB,VACATION
913,GST0000913,US,LOCAL_MEMBER,ADULT,4,MOBILITY,NONE,FAMILY_DAY
914,GST0000914,MX,THRILL_SEEKER,CHILD,1,NONE,VIP_CLUB,VACATION
915,GST0000915,GB,LOCAL_MEMBER,ADULT,1,NONE,NONE,EVENT_NIGHT
916,GST0000916,US,FAMILY,ADULT,1,HEARING,ANNUAL_PASS,FAMILY_DAY
917,GST0000917,US,THRILL_SEEKER,SENIOR,1,DIETARY,NONE,EVENT_NIGHT
918,GST0000918,US,SCHOOL_TRIP,ADULT,19,NONE,NONE,VACATION
919,GST0000919,US,FAMILY,ADULT,3,NONE,NONE,FAMILY_DAY
920,GST0000920,US,VIP_TRAVELER,CHILD,4,NONE,ANNUAL_PASS,RIDE_DAY
921,GST0000921,US,LOCAL_MEMBER,CHILD,3,DIETARY,NONE,FAMILY_DAY
922,GST0000922,US,FAMILY,CHILD,5,NONE,ANNUAL_PASS,FAMILY_DAY
923,GST0000923,US,TOUR_GROUP,CHILD,8,NONE,NONE,VACATION
924,GST0000924,US,FAMILY,TEEN,4,NONE,NONE,VACATION
925,GST0000925,GB,THRILL_SEEKER,SENIOR,1,NONE,NONE,RIDE_DAY
926,GST0000926,FR,FAMILY,TEEN,5,DIETARY,NONE,FAMILY_DAY
927,GST0000927,GB,FAMILY,ADULT,4,NONE,HOTEL_GUEST,VACATION
928,GST0000928,US,LOCAL_MEMBER,CHILD,1,NONE,HOTEL_GUEST,RIDE_DAY
929,GST0000929,CA,SCHOOL_TRIP,TEEN,21,NONE,ANNUAL_PASS,FAMILY_DAY
930,GST0000930,GB,SCHOOL_TRIP,ADULT,12,NONE,NONE,RIDE_DAY
931,GST0000931,US,LOCAL_MEMBER,ADULT,2,NONE,HOTEL_GUEST,WATER_PARK
932,GST0000932,US,SCHOOL_TRIP,ADULT,20,NONE,ANNUAL_PASS,VACATION
933,GST0000933,US,THRILL_SEEKER,CHILD,1,NONE,ANNUAL_PASS,WATER_PARK
934,GST0000934,US,FAMILY,SENIOR,1,NONE,NONE,RIDE_DAY
935,GST0000935,MX,FAMILY,CHILD,4,NONE,HOTEL_GUEST,RIDE_DAY
936,GST0000936,CA,FAMILY,ADULT,6,SENSORY,NONE,RIDE_DAY
937,GST0000937,US,LOCAL_MEMBER,ADULT,4,MOBILITY,NONE,RIDE_DAY
938,GST0000938,JP,SCHOOL_TRIP,SENIOR,23,NONE,NONE,VACATION
939,GST0000939,GB,FAMILY,ADULT,2,NONE,ANNUAL_PASS,VACATION
940,GST0000940,US,SCHOOL_TRIP,CHILD,11,NONE,NONE,WATER_PARK
941,GST0000941,US,SCHOOL_TRIP,SENIOR,19,MOBILITY,NONE,VACATION
942,GST0000942,MX,THRILL_SEEKER,TEEN,3,NONE,VIP_CLUB,VACATION
943,GST0000943,MX,THRILL_SEEKER,CHILD,1,NONE,NONE,EVENT_NIGHT
944,GST0000944,US,FAMILY,SENIOR,1,NONE,NONE,RIDE_DAY
945,GST0000945,US,LOCAL_MEMBER,CHILD,3,MOBILITY,ANNUAL_PASS,VACATION
946,GST0000946,US,VIP_TRAVELER,ADULT,3,NONE,NONE,WATER_PARK
947,GST0000947,BR,FAMILY,TEEN,3,NONE,ANNUAL_PASS,FAMILY_DAY
948,GST0000948,US,FAMILY,ADULT,5,MOBILITY,VIP_CLUB,EVENT_NIGHT
949,GST0000949,US,FAMILY,TEEN,3,NONE,NONE,EVENT_NIGHT
950,GST0000950,MX,THRILL_SEEKER,ADULT,2,NONE,NONE,RIDE_DAY
951,GST0000951,JP,FAMILY,TEEN,4,NONE,NONE,VACATION
952,GST0000952,US,FAMILY,TEEN,6,NONE,NONE,VACATION
953,GST0000953,US,SCHOOL_TRIP,ADULT,20,MOBILITY,NONE,FAMILY_DAY
954,GST0000954,US,VIP_TRAVELER,ADULT,3,NONE,ANNUAL_PASS,VACATION
955,GST0000955,CA,LOCAL_MEMBER,ADULT,4,NONE,NONE,VACATION
956,GST0000956,US,TOUR_GROUP,ADULT,12,NONE,NONE,RIDE_DAY
957,GST0000957,CA,SCHOOL_TRIP,ADULT,22,DIETARY,NONE,RIDE_DAY
958,GST0000958,US,TOUR_GROUP,ADULT,12,NONE,ANNUAL_PASS,FAMILY_DAY
959,GST0000959,DE,FAMILY,ADULT,6,NONE,HOTEL_GUEST,VACATION
960,GST0000960,US,FAMILY,TEEN,2,HEARING,NONE,FAMILY_DAY
961,GST0000961,US,THRILL_SEEKER,ADULT,3,NONE,NONE,EVENT_NIGHT
962,GST0000962,CA,SCHOOL_TRIP,CHILD,14,NONE,NONE,EVENT_NIGHT
963,GST0000963,BR,LOCAL_MEMBER,ADULT,3,NONE,NONE,FAMILY_DAY
964,GST0000964,CA,TOUR_GROUP,ADULT,7,NONE,ANNUAL_PASS,RIDE_DAY
965,GST0000965,US,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,WATER_PARK
966,GST0000966,US,LOCAL_MEMBER,ADULT,2,NONE,NONE,VACATION
967,GST0000967,US,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,RIDE_DAY
968,GST0000968,CA,FAMILY,ADULT,2,NONE,NONE,RIDE_DAY
969,GST0000969,US,TOUR_GROUP,CHILD,12,SENSORY,NONE,RIDE_DAY
970,GST0000970,US,SCHOOL_TRIP,ADULT,24,NONE,NONE,FAMILY_DAY
971,GST0000971,CA,LOCAL_MEMBER,ADULT,1,NONE,NONE,FAMILY_DAY
972,GST0000972,CA,TOUR_GROUP,CHILD,11,NONE,NONE,RIDE_DAY
973,GST0000973,CA,SCHOOL_TRIP,ADULT,14,NONE,NONE,RIDE_DAY
974,GST0000974,DE,FAMILY,CHILD,2,NONE,ANNUAL_PASS,FAMILY_DAY
975,GST0000975,BR,FAMILY,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
976,GST0000976,US,THRILL_SEEKER,ADULT,2,NONE,NONE,WATER_PARK
977,GST0000977,US,VIP_TRAVELER,TEEN,2,NONE,NONE,FAMILY_DAY
978,GST0000978,AE,FAMILY,ADULT,2,DIETARY,NONE,RIDE_DAY
979,GST0000979,CA,THRILL_SEEKER,CHILD,2,NONE,VIP_CLUB,RIDE_DAY
980,GST0000980,US,FAMILY,ADULT,6,NONE,NONE,FAMILY_DAY
981,GST0000981,FR,FAMILY,ADULT,4,NONE,ANNUAL_PASS,FAMILY_DAY
982,GST0000982,US,LOCAL_MEMBER,ADULT,3,SENSORY,NONE,EVENT_NIGHT
983,GST0000983,US,SCHOOL_TRIP,TEEN,13,NONE,NONE,EVENT_NIGHT
984,GST0000984,JP,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
985,GST0000985,MX,VIP_TRAVELER,CHILD,4,NONE,NONE,FAMILY_DAY
986,GST0000986,US,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
987,GST0000987,US,VIP_TRAVELER,ADULT,1,NONE,ANNUAL_PASS,WATER_PARK
988,GST0000988,US,FAMILY,CHILD,1,NONE,NONE,RIDE_DAY
989,GST0000989,US,VIP_TRAVELER,ADULT,4,MOBILITY,NONE,RIDE_DAY
990,GST0000990,DE,TOUR_GROUP,SENIOR,4,NONE,ANNUAL_PASS,RIDE_DAY
991,GST0000991,US,SCHOOL_TRIP,TEEN,18,MOBILITY,NONE,FAMILY_DAY
992,GST0000992,US,TOUR_GROUP,ADULT,9,NONE,NONE,EVENT_NIGHT
993,GST0000993,US,SCHOOL_TRIP,CHILD,21,NONE,ANNUAL_PASS,RIDE_DAY
994,GST0000994,US,FAMILY,CHILD,5,NONE,NONE,RIDE_DAY
995,GST0000995,US,FAMILY,ADULT,1,NONE,NONE,FAMILY_DAY
996,GST0000996,DE,FAMILY,ADULT,6,NONE,VIP_CLUB,RIDE_DAY
997,GST0000997,MX,THRILL_SEEKER,CHILD,2,NONE,NONE,WATER_PARK
998,GST0000998,CA,LOCAL_MEMBER,SENIOR,1,NONE,NONE,VACATION
999,GST0000999,CA,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
1000,GST0001000,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,FAMILY_DAY
1001,GST0001001,US,THRILL_SEEKER,ADULT,1,NONE,NONE,RIDE_DAY
1002,GST0001002,US,FAMILY,CHILD,3,MOBILITY,NONE,FAMILY_DAY
1003,GST0001003,GB,TOUR_GROUP,ADULT,6,NONE,NONE,RIDE_DAY
1004,GST0001004,US,FAMILY,TEEN,4,NONE,VIP_CLUB,VACATION
1005,GST0001005,US,VIP_TRAVELER,ADULT,3,NONE,ANNUAL_PASS,WATER_PARK
1006,GST0001006,US,VIP_TRAVELER,ADULT,1,NONE,NONE,RIDE_DAY
1007,GST0001007,US,LOCAL_MEMBER,ADULT,3,NONE,NONE,VACATION
1008,GST0001008,US,FAMILY,ADULT,2,NONE,HOTEL_GUEST,RIDE_DAY
1009,GST0001009,CA,THRILL_SEEKER,ADULT,1,SENSORY,NONE,RIDE_DAY
1010,GST0001010,US,THRILL_SEEKER,ADULT,3,NONE,NONE,FAMILY_DAY
1011,GST0001011,MX,THRILL_SEEKER,ADULT,1,NONE,HOTEL_GUEST,RIDE_DAY
1012,GST0001012,CA,VIP_TRAVELER,ADULT,3,NONE,NONE,VACATION
1013,GST0001013,CA,TOUR_GROUP,ADULT,5,NONE,NONE,RIDE_DAY
1014,GST0001014,US,SCHOOL_TRIP,ADULT,20,NONE,HOTEL_GUEST,VACATION
1015,GST0001015,JP,FAMILY,ADULT,4,NONE,HOTEL_GUEST,FAMILY_DAY
1016,GST0001016,US,FAMILY,TEEN,4,NONE,NONE,VACATION
1017,GST0001017,US,SCHOOL_TRIP,TEEN,24,DIETARY,NONE,FAMILY_DAY
1018,GST0001018,US,SCHOOL_TRIP,SENIOR,11,NONE,VIP_CLUB,FAMILY_DAY
1019,GST0001019,US,FAMILY,ADULT,4,NONE,NONE,VACATION
1020,GST0001020,CA,FAMILY,ADULT,1,NONE,ANNUAL_PASS,EVENT_NIGHT
1021,GST0001021,US,TOUR_GROUP,ADULT,11,NONE,NONE,FAMILY_DAY
1022,GST0001022,CA,FAMILY,ADULT,6,NONE,NONE,FAMILY_DAY
1023,GST0001023,US,VIP_TRAVELER,ADULT,3,DIETARY,NONE,RIDE_DAY
1024,GST0001024,MX,FAMILY,ADULT,2,NONE,NONE,VACATION
1025,GST0001025,JP,THRILL_SEEKER,ADULT,3,NONE,NONE,RIDE_DAY
1026,GST0001026,MX,THRILL_SEEKER,SENIOR,3,NONE,NONE,EVENT_NIGHT
1027,GST0001027,US,SCHOOL_TRIP,TEEN,15,NONE,ANNUAL_PASS,EVENT_NIGHT
1028,GST0001028,US,FAMILY,ADULT,6,MOBILITY,ANNUAL_PASS,VACATION
1029,GST0001029,CA,LOCAL_MEMBER,CHILD,2,DIETARY,NONE,FAMILY_DAY
1030,GST0001030,US,THRILL_SEEKER,SENIOR,3,NONE,NONE,VACATION
1031,GST0001031,US,TOUR_GROUP,TEEN,4,NONE,NONE,WATER_PARK
1032,GST0001032,US,TOUR_GROUP,ADULT,8,NONE,VIP_CLUB,VACATION
1033,GST0001033,US,FAMILY,ADULT,2,NONE,ANNUAL_PASS,RIDE_DAY
1034,GST0001034,BR,LOCAL_MEMBER,TEEN,2,NONE,NONE,RIDE_DAY
1035,GST0001035,US,SCHOOL_TRIP,SENIOR,21,NONE,VIP_CLUB,VACATION
1036,GST0001036,US,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
1037,GST0001037,US,FAMILY,CHILD,6,DIETARY,NONE,RIDE_DAY
1038,GST0001038,CA,FAMILY,ADULT,3,MOBILITY,HOTEL_GUEST,FAMILY_DAY
1039,GST0001039,US,FAMILY,SENIOR,4,NONE,NONE,FAMILY_DAY
1040,GST0001040,CA,LOCAL_MEMBER,ADULT,2,NONE,NONE,EVENT_NIGHT
1041,GST0001041,GB,FAMILY,ADULT,5,NONE,ANNUAL_PASS,VACATION
1042,GST0001042,US,SCHOOL_TRIP,ADULT,10,NONE,HOTEL_GUEST,VACATION
1043,GST0001043,AE,FAMILY,ADULT,5,NONE,NONE,VACATION
1044,GST0001044,MX,TOUR_GROUP,ADULT,4,NONE,HOTEL_GUEST,FAMILY_DAY
1045,GST0001045,US,SCHOOL_TRIP,TEEN,21,NONE,NONE,EVENT_NIGHT
1046,GST0001046,GB,VIP_TRAVELER,ADULT,3,NONE,NONE,FAMILY_DAY
1047,GST0001047,CA,TOUR_GROUP,CHILD,5,NONE,NONE,EVENT_NIGHT
1048,GST0001048,GB,TOUR_GROUP,ADULT,7,NONE,NONE,WATER_PARK
1049,GST0001049,US,LOCAL_MEMBER,SENIOR,3,NONE,VIP_CLUB,VACATION
1050,GST0001050,BR,TOUR_GROUP,ADULT,10,NONE,NONE,RIDE_DAY
1051,GST0001051,US,SCHOOL_TRIP,ADULT,10,NONE,NONE,RIDE_DAY
1052,GST0001052,BR,TOUR_GROUP,CHILD,8,NONE,HOTEL_GUEST,FAMILY_DAY
1053,GST0001053,US,FAMILY,ADULT,4,NONE,ANNUAL_PASS,RIDE_DAY
1054,GST0001054,US,SCHOOL_TRIP,CHILD,20,SENSORY,HOTEL_GUEST,WATER_PARK
1055,GST0001055,US,VIP_TRAVELER,ADULT,4,SENSORY,NONE,VACATION
1056,GST0001056,US,LOCAL_MEMBER,SENIOR,4,NONE,NONE,VACATION
1057,GST0001057,BR,FAMILY,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
1058,GST0001058,US,TOUR_GROUP,ADULT,10,NONE,ANNUAL_PASS,RIDE_DAY
1059,GST0001059,DE,VIP_TRAVELER,ADULT,1,MOBILITY,ANNUAL_PASS,VACATION
1060,GST0001060,CA,THRILL_SEEKER,TEEN,1,NONE,ANNUAL_PASS,RIDE_DAY
1061,GST0001061,US,LOCAL_MEMBER,TEEN,2,NONE,NONE,VACATION
1062,GST0001062,US,FAMILY,ADULT,6,NONE,ANNUAL_PASS,WATER_PARK
1063,GST0001063,BR,FAMILY,TEEN,4,NONE,NONE,RIDE_DAY
1064,GST0001064,CA,THRILL_SEEKER,ADULT,3,NONE,ANNUAL_PASS,EVENT_NIGHT
1065,GST0001065,FR,SCHOOL_TRIP,ADULT,12,DIETARY,NONE,WATER_PARK
1066,GST0001066,DE,TOUR_GROUP,ADULT,6,NONE,NONE,WATER_PARK
1067,GST0001067,US,VIP_TRAVELER,ADULT,1,NONE,NONE,RIDE_DAY
1068,GST0001068,MX,THRILL_SEEKER,ADULT,3,SENSORY,VIP_CLUB,RIDE_DAY
1069,GST0001069,CA,THRILL_SEEKER,ADULT,3,MOBILITY,HOTEL_GUEST,VACATION
1070,GST0001070,US,THRILL_SEEKER,TEEN,1,NONE,ANNUAL_PASS,WATER_PARK
1071,GST0001071,AE,FAMILY,ADULT,1,NONE,NONE,EVENT_NIGHT
1072,GST0001072,US,FAMILY,ADULT,3,NONE,NONE,VACATION
1073,GST0001073,BR,FAMILY,ADULT,6,NONE,NONE,RIDE_DAY
1074,GST0001074,FR,THRILL_SEEKER,ADULT,3,HEARING,NONE,FAMILY_DAY
1075,GST0001075,MX,FAMILY,ADULT,2,NONE,NONE,RIDE_DAY
1076,GST0001076,FR,FAMILY,ADULT,2,NONE,NONE,EVENT_NIGHT
1077,GST0001077,US,TOUR_GROUP,CHILD,4,NONE,ANNUAL_PASS,VACATION
1078,GST0001078,US,VIP_TRAVELER,CHILD,4,DIETARY,NONE,RIDE_DAY
1079,GST0001079,MX,VIP_TRAVELER,SENIOR,1,NONE,NONE,VACATION
1080,GST0001080,MX,FAMILY,ADULT,5,NONE,HOTEL_GUEST,RIDE_DAY
1081,GST0001081,US,FAMILY,CHILD,2,NONE,NONE,EVENT_NIGHT
1082,GST0001082,JP,FAMILY,ADULT,1,NONE,NONE,RIDE_DAY
1083,GST0001083,US,THRILL_SEEKER,ADULT,1,NONE,ANNUAL_PASS,VACATION
1084,GST0001084,US,THRILL_SEEKER,TEEN,2,DIETARY,HOTEL_GUEST,VACATION
1085,GST0001085,US,FAMILY,ADULT,4,NONE,NONE,WATER_PARK
1086,GST0001086,US,FAMILY,ADULT,5,NONE,ANNUAL_PASS,VACATION
1087,GST0001087,CA,SCHOOL_TRIP,ADULT,17,NONE,NONE,EVENT_NIGHT
1088,GST0001088,AE,FAMILY,ADULT,5,NONE,HOTEL_GUEST,VACATION
1089,GST0001089,US,SCHOOL_TRIP,ADULT,12,NONE,ANNUAL_PASS,EVENT_NIGHT
1090,GST0001090,US,FAMILY,ADULT,2,NONE,NONE,VACATION
1091,GST0001091,US,FAMILY,CHILD,3,NONE,NONE,EVENT_NIGHT
1092,GST0001092,US,FAMILY,ADULT,6,NONE,NONE,FAMILY_DAY
1093,GST0001093,US,FAMILY,TEEN,4,NONE,NONE,RIDE_DAY
1094,GST0001094,GB,SCHOOL_TRIP,ADULT,23,NONE,ANNUAL_PASS,FAMILY_DAY
1095,GST0001095,CA,FAMILY,TEEN,4,NONE,HOTEL_GUEST,WATER_PARK
1096,GST0001096,US,FAMILY,ADULT,2,NONE,NONE,VACATION
1097,GST0001097,AE,VIP_TRAVELER,CHILD,3,NONE,NONE,VACATION
1098,GST0001098,US,LOCAL_MEMBER,TEEN,4,NONE,NONE,FAMILY_DAY
1099,GST0001099,JP,LOCAL_MEMBER,CHILD,4,NONE,HOTEL_GUEST,FAMILY_DAY
1100,GST0001100,JP,TOUR_GROUP,ADULT,6,NONE,NONE,VACATION
1101,GST0001101,FR,LOCAL_MEMBER,ADULT,1,NONE,NONE,RIDE_DAY
1102,GST0001102,GB,TOUR_GROUP,TEEN,8,MOBILITY,VIP_CLUB,VACATION
1103,GST0001103,US,THRILL_SEEKER,TEEN,3,SENSORY,ANNUAL_PASS,RIDE_DAY
1104,GST0001104,GB,VIP_TRAVELER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
1105,GST0001105,US,LOCAL_MEMBER,ADULT,3,DIETARY,NONE,RIDE_DAY
1106,GST0001106,BR,FAMILY,ADULT,4,NONE,HOTEL_GUEST,WATER_PARK
1107,GST0001107,US,FAMILY,ADULT,6,MOBILITY,NONE,WATER_PARK
1108,GST0001108,US,THRILL_SEEKER,ADULT,2,NONE,HOTEL_GUEST,FAMILY_DAY
1109,GST0001109,CA,SCHOOL_TRIP,ADULT,21,DIETARY,NONE,RIDE_DAY
1110,GST0001110,CA,TOUR_GROUP,ADULT,11,NONE,HOTEL_GUEST,RIDE_DAY
1111,GST0001111,US,FAMILY,ADULT,2,NONE,NONE,EVENT_NIGHT
1112,GST0001112,US,THRILL_SEEKER,ADULT,3,SENSORY,NONE,VACATION
1113,GST0001113,US,FAMILY,CHILD,2,NONE,NONE,EVENT_NIGHT
1114,GST0001114,US,FAMILY,ADULT,3,MOBILITY,NONE,RIDE_DAY
1115,GST0001115,US,FAMILY,TEEN,2,DIETARY,ANNUAL_PASS,EVENT_NIGHT
1116,GST0001116,US,THRILL_SEEKER,ADULT,2,NONE,NONE,FAMILY_DAY
1117,GST0001117,GB,TOUR_GROUP,SENIOR,8,NONE,NONE,RIDE_DAY
1118,GST0001118,US,VIP_TRAVELER,ADULT,4,NONE,ANNUAL_PASS,FAMILY_DAY
1119,GST0001119,DE,LOCAL_MEMBER,ADULT,1,NONE,NONE,RIDE_DAY
1120,GST0001120,US,FAMILY,ADULT,1,NONE,VIP_CLUB,RIDE_DAY
1121,GST0001121,US,VIP_TRAVELER,CHILD,1,NONE,VIP_CLUB,EVENT_NIGHT
1122,GST0001122,US,VIP_TRAVELER,TEEN,2,NONE,NONE,FAMILY_DAY
1123,GST0001123,JP,THRILL_SEEKER,CHILD,2,NONE,ANNUAL_PASS,VACATION
1124,GST0001124,US,FAMILY,TEEN,1,NONE,NONE,FAMILY_DAY
1125,GST0001125,US,FAMILY,ADULT,3,NONE,NONE,FAMILY_DAY
1126,GST0001126,US,THRILL_SEEKER,ADULT,2,NONE,NONE,VACATION
1127,GST0001127,GB,TOUR_GROUP,ADULT,6,NONE,ANNUAL_PASS,RIDE_DAY
1128,GST0001128,US,FAMILY,ADULT,2,NONE,NONE,VACATION
1129,GST0001129,US,LOCAL_MEMBER,SENIOR,2,NONE,HOTEL_GUEST,RIDE_DAY
1130,GST0001130,MX,VIP_TRAVELER,CHILD,1,NONE,HOTEL_GUEST,RIDE_DAY
1131,GST0001131,US,FAMILY,SENIOR,2,NONE,NONE,VACATION
1132,GST0001132,US,FAMILY,TEEN,5,NONE,NONE,WATER_PARK
1133,GST0001133,US,FAMILY,ADULT,6,NONE,HOTEL_GUEST,VACATION
1134,GST0001134,US,LOCAL_MEMBER,TEEN,4,NONE,VIP_CLUB,FAMILY_DAY
1135,GST0001135,GB,THRILL_SEEKER,CHILD,2,NONE,ANNUAL_PASS,VACATION
1136,GST0001136,BR,FAMILY,ADULT,3,MOBILITY,ANNUAL_PASS,FAMILY_DAY
1137,GST0001137,US,VIP_TRAVELER,TEEN,1,NONE,HOTEL_GUEST,VACATION
1138,GST0001138,FR,TOUR_GROUP,CHILD,6,MOBILITY,ANNUAL_PASS,WATER_PARK
1139,GST0001139,CA,FAMILY,ADULT,4,NONE,NONE,RIDE_DAY
1140,GST0001140,US,SCHOOL_TRIP,TEEN,24,SENSORY,NONE,RIDE_DAY
1141,GST0001141,US,LOCAL_MEMBER,ADULT,3,SENSORY,HOTEL_GUEST,FAMILY_DAY
1142,GST0001142,US,FAMILY,ADULT,1,NONE,ANNUAL_PASS,VACATION
1143,GST0001143,US,TOUR_GROUP,TEEN,6,NONE,ANNUAL_PASS,VACATION
1144,GST0001144,US,TOUR_GROUP,ADULT,9,NONE,NONE,VACATION
1145,GST0001145,CA,SCHOOL_TRIP,ADULT,24,MOBILITY,NONE,FAMILY_DAY
1146,GST0001146,US,LOCAL_MEMBER,ADULT,3,NONE,ANNUAL_PASS,FAMILY_DAY
1147,GST0001147,CA,TOUR_GROUP,CHILD,12,NONE,ANNUAL_PASS,WATER_PARK
1148,GST0001148,GB,LOCAL_MEMBER,ADULT,2,NONE,NONE,VACATION
1149,GST0001149,US,LOCAL_MEMBER,TEEN,4,NONE,ANNUAL_PASS,VACATION
1150,GST0001150,CA,TOUR_GROUP,TEEN,6,HEARING,ANNUAL_PASS,RIDE_DAY
1151,GST0001151,BR,SCHOOL_TRIP,ADULT,22,NONE,HOTEL_GUEST,FAMILY_DAY
1152,GST0001152,AE,THRILL_SEEKER,TEEN,2,MOBILITY,NONE,FAMILY_DAY
1153,GST0001153,BR,THRILL_SEEKER,CHILD,2,NONE,NONE,FAMILY_DAY
1154,GST0001154,US,FAMILY,ADULT,6,NONE,NONE,FAMILY_DAY
1155,GST0001155,JP,TOUR_GROUP,ADULT,7,NONE,VIP_CLUB,RIDE_DAY
1156,GST0001156,MX,SCHOOL_TRIP,ADULT,23,HEARING,NONE,VACATION
1157,GST0001157,BR,VIP_TRAVELER,CHILD,3,NONE,ANNUAL_PASS,VACATION
1158,GST0001158,MX,VIP_TRAVELER,TEEN,2,NONE,NONE,FAMILY_DAY
1159,GST0001159,US,LOCAL_MEMBER,ADULT,3,DIETARY,NONE,VACATION
1160,GST0001160,CA,LOCAL_MEMBER,ADULT,3,NONE,NONE,VACATION
1161,GST0001161,US,SCHOOL_TRIP,ADULT,18,MOBILITY,VIP_CLUB,EVENT_NIGHT
1162,GST0001162,US,VIP_TRAVELER,CHILD,1,NONE,NONE,FAMILY_DAY
1163,GST0001163,BR,FAMILY,CHILD,5,MOBILITY,NONE,WATER_PARK
1164,GST0001164,MX,THRILL_SEEKER,TEEN,3,MOBILITY,VIP_CLUB,FAMILY_DAY
1165,GST0001165,CA,TOUR_GROUP,CHILD,11,NONE,NONE,WATER_PARK
1166,GST0001166,US,THRILL_SEEKER,ADULT,2,NONE,VIP_CLUB,RIDE_DAY
1167,GST0001167,CA,VIP_TRAVELER,CHILD,1,SENSORY,ANNUAL_PASS,RIDE_DAY
1168,GST0001168,US,TOUR_GROUP,ADULT,11,NONE,NONE,EVENT_NIGHT
1169,GST0001169,US,FAMILY,ADULT,3,MOBILITY,HOTEL_GUEST,FAMILY_DAY
1170,GST0001170,BR,TOUR_GROUP,TEEN,11,HEARING,NONE,FAMILY_DAY
1171,GST0001171,US,FAMILY,TEEN,5,NONE,ANNUAL_PASS,VACATION
1172,GST0001172,US,LOCAL_MEMBER,TEEN,3,NONE,NONE,EVENT_NIGHT
1173,GST0001173,FR,FAMILY,CHILD,3,NONE,ANNUAL_PASS,RIDE_DAY
1174,GST0001174,CA,FAMILY,TEEN,3,DIETARY,NONE,FAMILY_DAY
1175,GST0001175,US,SCHOOL_TRIP,CHILD,21,SENSORY,NONE,FAMILY_DAY
1176,GST0001176,US,FAMILY,CHILD,5,NONE,NONE,VACATION
1177,GST0001177,FR,SCHOOL_TRIP,CHILD,20,DIETARY,HOTEL_GUEST,RIDE_DAY
1178,GST0001178,DE,FAMILY,TEEN,5,NONE,ANNUAL_PASS,WATER_PARK
1179,GST0001179,US,FAMILY,TEEN,6,NONE,NONE,RIDE_DAY
1180,GST0001180,US,SCHOOL_TRIP,CHILD,10,NONE,HOTEL_GUEST,FAMILY_DAY
1181,GST0001181,CA,FAMILY,ADULT,2,NONE,HOTEL_GUEST,RIDE_DAY
