TicketId,TicketCode,Guest,Park,VisitDate,TicketType,EntryChannel,PricePaid,FastAccessFlag,AddOnBundle,TicketStatus
3598,TKT00003598,528,2,2026-07-01T15:00:00Z,ANNUAL_PASS,WEBSITE,612.52,False,NONE,USED
3599,TKT00003599,2153,4,2026-05-15T09:30:00Z,FAST_ACCESS,TRAVEL_AGENT,318.12,True,FAST_ACCESS,CANCELLED
3600,TKT00003600,345,1,2026-05-14T12:45:00Z,DAY_PASS,MOBILE_APP,146.89,False,CHARACTER_MEET,USED
3601,TKT00003601,1852,3,2026-05-21T10:45:00Z,DAY_PASS,WEBSITE,183.13,False,NONE,USED
3602,TKT00003602,586,4,2026-08-15T09:30:00Z,FAST_ACCESS,MOBILE_APP,219.11,True,FAST_ACCESS,USED
3603,TKT00003603,234,3,2026-06-14T08:00:00Z,DAY_PASS,ON_SITE,233.35,False,NONE,USED
3604,TKT00003604,1501,1,2026-06-28T09:00:00Z,MULTI_DAY,WEBSITE,406.53,False,DINING_PHOTO,USED
3605,TKT00003605,1466,1,2026-05-04T09:00:00Z,ANNUAL_PASS,ON_SITE,443.73,False,RAINY_DAY_CREDIT,USED
3606,TKT00003606,429,5,2026-06-16T09:45:00Z,DAY_PASS,MOBILE_APP,264.04,False,PARKING_PLUS,USED
3607,TKT00003607,2312,2,2026-05-26T12:15:00Z,FAST_ACCESS,MOBILE_APP,330.93,True,FAST_ACCESS,USED
3608,TKT00003608,506,5,2026-06-06T14:45:00Z,MULTI_DAY,ON_SITE,304.2,False,NONE,USED
3609,TKT00003609,1530,2,2026-08-08T11:30:00Z,DAY_PASS,WEBSITE,135.16,False,NONE,USED
3610,TKT00003610,2561,3,2026-06-19T15:00:00Z,DAY_PASS,MOBILE_APP,161.03,False,PARKING_PLUS,USED
3611,TKT00003611,2310,1,2026-06-30T13:30:00Z,VIP,MOBILE_APP,684.68,True,FAST_ACCESS,USED
3612,TKT00003612,644,5,2026-06-10T11:45:00Z,DAY_PASS,WEBSITE,161.12,False,PARKING_PLUS,USED
3613,TKT00003613,2249,4,2026-05-15T09:45:00Z,DAY_PASS,MOBILE_APP,195.59,False,NONE,USED
3614,TKT00003614,1331,3,2026-06-19T11:30:00Z,DAY_PASS,MOBILE_APP,209.03,False,DINING_PHOTO,USED
3615,TKT00003615,1947,4,2026-06-16T10:00:00Z,DAY_PASS,WEBSITE,174.89,False,NONE,USED
3616,TKT00003616,306,6,2026-07-12T14:45:00Z,DAY_PASS,MOBILE_APP,236.61,False,PARKING_PLUS,USED
3617,TKT00003617,2141,6,2026-07-02T16:45:00Z,ANNUAL_PASS,MOBILE_APP,397.9,False,NONE,USED
3618,TKT00003618,2368,5,2026-05-13T16:45:00Z,VIP,TRAVEL_AGENT,294.85,True,FAST_ACCESS,UPGRADED
3619,TKT00003619,2653,5,2026-06-22T11:45:00Z,DAY_PASS,MOBILE_APP,208.95,False,NONE,USED
3620,TKT00003620,2674,5,2026-07-02T08:15:00Z,DAY_PASS,WEBSITE,197.53,True,FAST_ACCESS,CANCELLED
3621,TKT00003621,452,5,2026-06-19T09:45:00Z,DAY_PASS,MOBILE_APP,253.35,False,PARKING_PLUS,USED
3622,TKT00003622,431,3,2026-08-25T10:45:00Z,MULTI_DAY,TRAVEL_AGENT,262.95,False,NONE,USED
3623,TKT00003623,2631,2,2026-06-16T10:15:00Z,DAY_PASS,MOBILE_APP,189.59,False,DINING_PHOTO,USED
3624,TKT00003624,1193,5,2026-06-10T15:15:00Z,FAST_ACCESS,MOBILE_APP,222.07,True,FAST_ACCESS,USED
3625,TKT00003625,695,4,2026-05-16T11:30:00Z,MULTI_DAY,MOBILE_APP,335.86,True,FAST_ACCESS,USED
3626,TKT00003626,2092,5,2026-05-10T13:15:00Z,DAY_PASS,ON_SITE,169.39,False,RAINY_DAY_CREDIT,CANCELLED
3627,TKT00003627,169,1,2026-06-15T15:15:00Z,DAY_PASS,MOBILE_APP,215.48,False,DINING_PHOTO,USED
3628,TKT00003628,2778,5,2026-06-27T13:15:00Z,FAST_ACCESS,HOTEL_DESK,426.22,True,FAST_ACCESS,USED
3629,TKT00003629,1682,2,2026-07-27T10:15:00Z,DAY_PASS,MOBILE_APP,187.38,True,FAST_ACCESS,USED
3630,TKT00003630,371,6,2026-08-17T15:45:00Z,DAY_PASS,HOTEL_DESK,110.09,False,PARKING_PLUS,USED
3631,TKT00003631,195,3,2026-07-07T09:15:00Z,MULTI_DAY,MOBILE_APP,231.08,True,FAST_ACCESS,USED
3632,TKT00003632,2758,3,2026-08-11T17:45:00Z,DAY_PASS,ON_SITE,164.41,False,DINING_PHOTO,UPGRADED
3633,TKT00003633,2208,6,2026-08-17T16:45:00Z,MULTI_DAY,ON_SITE,405.42,False,DINING_PHOTO,USED
3634,TKT00003634,2209,6,2026-05-23T08:45:00Z,FAST_ACCESS,WEBSITE,220.68,True,FAST_ACCESS,USED
3635,TKT00003635,2540,3,2026-07-07T08:00:00Z,ANNUAL_PASS,WEBSITE,267.11,False,DINING_PHOTO,USED
3636,TKT00003636,661,5,2026-07-28T13:30:00Z,MULTI_DAY,WEBSITE,574.2,False,DINING_PHOTO,USED
3637,TKT00003637,2794,3,2026-06-13T08:30:00Z,MULTI_DAY,WEBSITE,427.42,False,NONE,USED
3638,TKT00003638,436,3,2026-07-22T12:00:00Z,MULTI_DAY,MOBILE_APP,392.17,False,NONE,USED
3639,TKT00003639,2560,1,2026-05-30T09:45:00Z,DAY_PASS,MOBILE_APP,155.42,False,NONE,USED
3640,TKT00003640,2218,3,2026-08-04T09:45:00Z,DAY_PASS,MOBILE_APP,92.89,False,RAINY_DAY_CREDIT,USED
3641,TKT00003641,607,5,2026-07-27T13:00:00Z,FAST_ACCESS,MOBILE_APP,282.31,True,FAST_ACCESS,USED
3642,TKT00003642,844,3,2026-08-21T15:45:00Z,DAY_PASS,HOTEL_DESK,126.02,False,NONE,USED
3643,TKT00003643,604,5,2026-08-15T17:45:00Z,DAY_PASS,WEBSITE,206.54,False,NONE,UPGRADED
3644,TKT00003644,1040,2,2026-08-08T14:00:00Z,MULTI_DAY,MOBILE_APP,297.52,False,PARKING_PLUS,UPGRADED
3645,TKT00003645,2250,5,2026-05-02T11:00:00Z,VIP,ON_SITE,848.38,True,FAST_ACCESS,USED
3646,TKT00003646,1925,1,2026-07-06T12:30:00Z,DAY_PASS,MOBILE_APP,106.97,True,FAST_ACCESS,USED
3647,TKT00003647,2177,1,2026-06-17T17:30:00Z,DAY_PASS,TRAVEL_AGENT,196.38,False,NONE,USED
3648,TKT00003648,1843,4,2026-08-25T13:45:00Z,DAY_PASS,WEBSITE,262.48,False,NONE,USED
3649,TKT00003649,1449,2,2026-07-18T08:00:00Z,DAY_PASS,MOBILE_APP,187.43,False,PARKING_PLUS,USED
3650,TKT00003650,2788,3,2026-06-02T10:30:00Z,DAY_PASS,MOBILE_APP,158.76,False,NONE,USED
3651,TKT00003651,721,1,2026-05-12T10:15:00Z,DAY_PASS,MOBILE_APP,255.02,False,CHARACTER_MEET,USED
3652,TKT00003652,1096,1,2026-06-06T17:30:00Z,DAY_PASS,MOBILE_APP,111.5,False,NONE,USED
3653,TKT00003653,1102,3,2026-08-28T10:00:00Z,MULTI_DAY,TRAVEL_AGENT,345.94,True,FAST_ACCESS,USED
3654,TKT00003654,811,1,2026-05-29T13:00:00Z,FAST_ACCESS,MOBILE_APP,175.78,True,FAST_ACCESS,USED
3655,TKT00003655,129,2,2026-07-08T17:15:00Z,DAY_PASS,MOBILE_APP,214.99,False,PARKING_PLUS,USED
3656,TKT00003656,2751,4,2026-07-12T12:00:00Z,MULTI_DAY,MOBILE_APP,265.45,False,DINING_PHOTO,USED
3657,TKT00003657,2009,6,2026-08-21T13:15:00Z,FAST_ACCESS,MOBILE_APP,242.8,True,FAST_ACCESS,USED
3658,TKT00003658,2020,2,2026-05-08T11:00:00Z,DAY_PASS,MOBILE_APP,253.51,False,NONE,USED
3659,TKT00003659,1515,4,2026-05-11T17:00:00Z,VIP,WEBSITE,824.54,True,FAST_ACCESS,USED
3660,TKT00003660,301,5,2026-05-19T16:30:00Z,FAST_ACCESS,WEBSITE,207.3,True,FAST_ACCESS,USED
3661,TKT00003661,1509,6,2026-05-28T15:15:00Z,DAY_PASS,ON_SITE,240.64,True,FAST_ACCESS,USED
3662,TKT00003662,1397,2,2026-06-14T08:00:00Z,DAY_PASS,WEBSITE,184.53,False,PARKING_PLUS,UPGRADED
3663,TKT00003663,1217,2,2026-05-13T15:45:00Z,FAST_ACCESS,MOBILE_APP,375.68,True,FAST_ACCESS,USED
3664,TKT00003664,599,5,2026-05-24T10:00:00Z,VIP,WEBSITE,795.67,True,FAST_ACCESS,NO_SHOW
3665,TKT00003665,1960,5,2026-06-23T09:15:00Z,DAY_PASS,TRAVEL_AGENT,131.05,True,FAST_ACCESS,USED
3666,TKT00003666,2754,6,2026-07-08T11:15:00Z,MULTI_DAY,WEBSITE,350.61,True,FAST_ACCESS,USED
3667,TKT00003667,1623,3,2026-05-12T16:15:00Z,DAY_PASS,WEBSITE,121.73,True,FAST_ACCESS,USED
3668,TKT00003668,1030,5,2026-06-02T11:15:00Z,DAY_PASS,ON_SITE,211.32,False,PARKING_PLUS,USED
3669,TKT00003669,6,6,2026-07-13T08:00:00Z,FAST_ACCESS,MOBILE_APP,221.68,True,FAST_ACCESS,USED
3670,TKT00003670,1309,1,2026-06-24T12:00:00Z,DAY_PASS,ON_SITE,145.55,False,DINING_PHOTO,USED
3671,TKT00003671,1364,3,2026-06-11T09:15:00Z,DAY_PASS,MOBILE_APP,206.92,False,DINING_PHOTO,USED
3672,TKT00003672,1168,5,2026-05-03T16:30:00Z,DAY_PASS,ON_SITE,255.24,False,NONE,CANCELLED
3673,TKT00003673,2284,5,2026-05-11T11:15:00Z,MULTI_DAY,MOBILE_APP,173.48,True,FAST_ACCESS,NO_SHOW
3674,TKT00003674,616,1,2026-05-17T16:00:00Z,DAY_PASS,MOBILE_APP,248.35,True,FAST_ACCESS,USED
3675,TKT00003675,2421,5,2026-06-21T08:45:00Z,DAY_PASS,MOBILE_APP,123.39,True,FAST_ACCESS,USED
3676,TKT00003676,2407,5,2026-07-21T15:00:00Z,MULTI_DAY,MOBILE_APP,186.5,False,CHARACTER_MEET,UPGRADED
3677,TKT00003677,975,6,2026-08-06T13:15:00Z,MULTI_DAY,WEBSITE,440.0,False,PARKING_PLUS,UPGRADED
3678,TKT00003678,1724,4,2026-06-21T13:30:00Z,FAST_ACCESS,HOTEL_DESK,315.74,True,FAST_ACCESS,CANCELLED
3679,TKT00003679,2515,3,2026-07-08T17:45:00Z,DAY_PASS,ON_SITE,137.9,True,FAST_ACCESS,USED
3680,TKT00003680,1319,5,2026-08-23T12:00:00Z,DAY_PASS,MOBILE_APP,224.17,False,DINING_PHOTO,USED
3681,TKT00003681,2067,3,2026-06-23T10:45:00Z,DAY_PASS,TRAVEL_AGENT,203.85,False,CHARACTER_MEET,USED
3682,TKT00003682,350,1,2026-05-25T10:15:00Z,ANNUAL_PASS,WEBSITE,630.58,False,PARKING_PLUS,CANCELLED
3683,TKT00003683,1094,3,2026-05-29T11:15:00Z,DAY_PASS,MOBILE_APP,222.28,False,NONE,USED
3684,TKT00003684,1773,2,2026-06-17T11:30:00Z,MULTI_DAY,ON_SITE,353.47,False,CHARACTER_MEET,USED
3685,TKT00003685,264,4,2026-05-13T13:00:00Z,MULTI_DAY,MOBILE_APP,164.6,False,PARKING_PLUS,NO_SHOW
3686,TKT00003686,434,5,2026-07-22T11:45:00Z,DAY_PASS,MOBILE_APP,145.2,False,RAINY_DAY_CREDIT,USED
3687,TKT00003687,2444,3,2026-07-19T12:15:00Z,ANNUAL_PASS,HOTEL_DESK,488.97,False,NONE,USED
3688,TKT00003688,1023,2,2026-08-01T08:00:00Z,MULTI_DAY,WEBSITE,445.23,False,PARKING_PLUS,USED
3689,TKT00003689,1306,1,2026-06-15T11:45:00Z,DAY_PASS,ON_SITE,186.15,False,PARKING_PLUS,USED
3690,TKT00003690,1329,6,2026-07-17T15:30:00Z,MULTI_DAY,ON_SITE,335.52,True,FAST_ACCESS,USED
3691,TKT00003691,1998,3,2026-08-23T13:00:00Z,ANNUAL_PASS,MOBILE_APP,640.4,False,NONE,UPGRADED
3692,TKT00003692,812,1,2026-06-15T12:00:00Z,MULTI_DAY,MOBILE_APP,403.78,False,NONE,USED
3693,TKT00003693,283,4,2026-07-26T17:45:00Z,DAY_PASS,WEBSITE,163.58,True,FAST_ACCESS,USED
3694,TKT00003694,2699,3,2026-05-06T17:15:00Z,VIP,HOTEL_DESK,415.15,True,FAST_ACCESS,USED
3695,TKT00003695,1895,1,2026-08-15T09:15:00Z,DAY_PASS,MOBILE_APP,209.59,False,NONE,USED
3696,TKT00003696,2213,6,2026-08-10T15:30:00Z,DAY_PASS,TRAVEL_AGENT,179.86,False,DINING_PHOTO,USED
3697,TKT00003697,1779,2,2026-07-06T13:15:00Z,DAY_PASS,MOBILE_APP,111.02,False,NONE,USED
3698,TKT00003698,899,2,2026-06-22T09:00:00Z,VIP,ON_SITE,426.14,True,FAST_ACCESS,UPGRADED
3699,TKT00003699,2691,3,2026-08-25T10:45:00Z,ANNUAL_PASS,HOTEL_DESK,662.35,False,RAINY_DAY_CREDIT,USED
3700,TKT00003700,2050,1,2026-06-24T13:00:00Z,FAST_ACCESS,HOTEL_DESK,208.8,True,FAST_ACCESS,NO_SHOW
3701,TKT00003701,852,5,2026-07-07T08:45:00Z,DAY_PASS,HOTEL_DESK,241.63,False,NONE,USED
3702,TKT00003702,161,5,2026-08-02T15:30:00Z,FAST_ACCESS,MOBILE_APP,390.8,True,FAST_ACCESS,USED
3703,TKT00003703,2616,3,2026-05-20T16:30:00Z,DAY_PASS,WEBSITE,90.46,False,NONE,USED
3704,TKT00003704,1926,5,2026-08-17T12:30:00Z,ANNUAL_PASS,MOBILE_APP,691.63,False,NONE,UPGRADED
3705,TKT00003705,1743,1,2026-07-07T10:00:00Z,DAY_PASS,MOBILE_APP,211.73,False,DINING_PHOTO,USED
3706,TKT00003706,74,3,2026-05-06T15:00:00Z,DAY_PASS,MOBILE_APP,123.13,False,DINING_PHOTO,USED
3707,TKT00003707,1618,1,2026-05-27T12:15:00Z,MULTI_DAY,TRAVEL_AGENT,530.26,True,FAST_ACCESS,USED
3708,TKT00003708,2446,1,2026-08-22T16:15:00Z,DAY_PASS,WEBSITE,252.83,False,NONE,USED
3709,TKT00003709,925,5,2026-07-30T09:00:00Z,DAY_PASS,HOTEL_DESK,134.16,False,PARKING_PLUS,USED
3710,TKT00003710,871,5,2026-06-11T14:15:00Z,VIP,TRAVEL_AGENT,321.66,True,FAST_ACCESS,USED
3711,TKT00003711,2212,2,2026-05-07T15:45:00Z,ANNUAL_PASS,ON_SITE,666.62,False,NONE,USED
3712,TKT00003712,1251,4,2026-08-04T10:00:00Z,DAY_PASS,WEBSITE,113.44,True,FAST_ACCESS,USED
3713,TKT00003713,2585,6,2026-05-17T17:00:00Z,VIP,WEBSITE,642.58,True,FAST_ACCESS,USED
3714,TKT00003714,1445,3,2026-05-23T14:30:00Z,DAY_PASS,MOBILE_APP,191.61,False,RAINY_DAY_CREDIT,USED
3715,TKT00003715,2276,5,2026-05-18T16:45:00Z,FAST_ACCESS,WEBSITE,300.94,True,FAST_ACCESS,USED
3716,TKT00003716,1036,2,2026-07-06T13:30:00Z,DAY_PASS,ON_SITE,108.75,False,DINING_PHOTO,USED
3717,TKT00003717,867,2,2026-06-27T16:00:00Z,DAY_PASS,WEBSITE,108.59,False,PARKING_PLUS,USED
3718,TKT00003718,2268,3,2026-06-04T15:15:00Z,DAY_PASS,MOBILE_APP,230.13,False,NONE,USED
3719,TKT00003719,1889,2,2026-08-27T16:00:00Z,FAST_ACCESS,WEBSITE,350.05,True,FAST_ACCESS,UPGRADED
3720,TKT00003720,2131,5,2026-05-16T16:15:00Z,DAY_PASS,ON_SITE,139.09,False,CHARACTER_MEET,UPGRADED
3721,TKT00003721,2758,1,2026-06-22T12:00:00Z,MULTI_DAY,ON_SITE,576.83,False,PARKING_PLUS,USED
3722,TKT00003722,1472,3,2026-06-11T14:15:00Z,DAY_PASS,ON_SITE,139.6,False,NONE,UPGRADED
3723,TKT00003723,1506,2,2026-06-03T09:15:00Z,MULTI_DAY,MOBILE_APP,220.78,False,DINING_PHOTO,USED
3724,TKT00003724,1496,3,2026-08-19T12:45:00Z,MULTI_DAY,WEBSITE,391.19,True,FAST_ACCESS,USED
3725,TKT00003725,1189,5,2026-06-22T14:00:00Z,FAST_ACCESS,WEBSITE,222.03,True,FAST_ACCESS,CANCELLED
3726,TKT00003726,887,5,2026-06-26T08:45:00Z,FAST_ACCESS,HOTEL_DESK,205.95,True,FAST_ACCESS,USED
3727,TKT00003727,1955,3,2026-05-01T13:00:00Z,DAY_PASS,WEBSITE,203.2,False,RAINY_DAY_CREDIT,NO_SHOW
3728,TKT00003728,918,1,2026-06-14T12:45:00Z,DAY_PASS,MOBILE_APP,231.91,False,CHARACTER_MEET,USED
3729,TKT00003729,2739,1,2026-05-08T13:30:00Z,VIP,MOBILE_APP,406.84,True,FAST_ACCESS,USED
3730,TKT00003730,2343,5,2026-07-03T16:00:00Z,DAY_PASS,TRAVEL_AGENT,92.35,False,CHARACTER_MEET,USED
3731,TKT00003731,1953,2,2026-06-23T17:45:00Z,FAST_ACCESS,ON_SITE,193.79,True,FAST_ACCESS,USED
3732,TKT00003732,1134,5,2026-08-10T12:15:00Z,MULTI_DAY,WEBSITE,422.84,False,DINING_PHOTO,USED
3733,TKT00003733,2100,3,2026-08-13T09:45:00Z,ANNUAL_PASS,TRAVEL_AGENT,381.83,True,FAST_ACCESS,USED
3734,TKT00003734,1557,5,2026-05-14T14:00:00Z,MULTI_DAY,MOBILE_APP,161.74,False,NONE,USED
3735,TKT00003735,526,4,2026-05-19T15:00:00Z,MULTI_DAY,MOBILE_APP,167.8,False,NONE,USED
3736,TKT00003736,293,1,2026-05-17T15:00:00Z,ANNUAL_PASS,HOTEL_DESK,798.5,False,NONE,USED
3737,TKT00003737,202,6,2026-08-18T16:00:00Z,DAY_PASS,ON_SITE,161.26,True,FAST_ACCESS,USED
3738,TKT00003738,517,6,2026-06-30T09:00:00Z,MULTI_DAY,MOBILE_APP,370.16,True,FAST_ACCESS,USED
3739,TKT00003739,1370,5,2026-06-23T13:30:00Z,DAY_PASS,MOBILE_APP,185.18,False,NONE,USED
3740,TKT00003740,1839,3,2026-05-13T16:15:00Z,FAST_ACCESS,TRAVEL_AGENT,215.9,True,FAST_ACCESS,USED
3741,TKT00003741,1055,1,2026-07-23T14:30:00Z,DAY_PASS,MOBILE_APP,261.94,False,NONE,USED
3742,TKT00003742,1640,1,2026-08-05T17:00:00Z,DAY_PASS,ON_SITE,202.79,False,NONE,USED
3743,TKT00003743,727,5,2026-05-18T09:30:00Z,MULTI_DAY,ON_SITE,162.33,True,FAST_ACCESS,USED
3744,TKT00003744,1096,5,2026-08-13T08:30:00Z,VIP,ON_SITE,467.51,True,FAST_ACCESS,USED
3745,TKT00003745,739,1,2026-08-27T10:30:00Z,ANNUAL_PASS,MOBILE_APP,464.54,False,DINING_PHOTO,USED
3746,TKT00003746,2167,2,2026-06-03T13:45:00Z,VIP,MOBILE_APP,779.27,True,FAST_ACCESS,USED
3747,TKT00003747,575,1,2026-07-08T11:15:00Z,DAY_PASS,WEBSITE,167.08,False,NONE,USED
3748,TKT00003748,2194,2,2026-08-03T12:00:00Z,DAY_PASS,MOBILE_APP,162.76,False,DINING_PHOTO,USED
3749,TKT00003749,2371,3,2026-07-30T09:00:00Z,DAY_PASS,WEBSITE,162.29,False,NONE,USED
3750,TKT00003750,1159,6,2026-06-17T16:00:00Z,DAY_PASS,WEBSITE,158.22,True,FAST_ACCESS,USED
3751,TKT00003751,1042,3,2026-06-03T17:00:00Z,MULTI_DAY,WEBSITE,469.91,False,NONE,UPGRADED
3752,TKT00003752,2002,6,2026-06-23T16:15:00Z,VIP,MOBILE_APP,721.93,True,FAST_ACCESS,USED
3753,TKT00003753,348,6,2026-07-26T09:15:00Z,DAY_PASS,MOBILE_APP,171.27,False,DINING_PHOTO,USED
3754,TKT00003754,1371,3,2026-06-28T08:30:00Z,ANNUAL_PASS,WEBSITE,756.41,True,FAST_ACCESS,USED
3755,TKT00003755,552,2,2026-07-01T13:45:00Z,ANNUAL_PASS,MOBILE_APP,688.07,False,NONE,USED
3756,TKT00003756,1324,3,2026-06-12T13:00:00Z,MULTI_DAY,WEBSITE,451.44,False,NONE,USED
3757,TKT00003757,1777,2,2026-05-04T13:45:00Z,FAST_ACCESS,MOBILE_APP,306.88,True,FAST_ACCESS,CANCELLED
3758,TKT00003758,2077,4,2026-07-25T09:30:00Z,ANNUAL_PASS,TRAVEL_AGENT,657.92,False,RAINY_DAY_CREDIT,USED
3759,TKT00003759,1163,3,2026-05-07T13:45:00Z,FAST_ACCESS,WEBSITE,331.58,True,FAST_ACCESS,USED
3760,TKT00003760,1536,4,2026-07-14T17:30:00Z,DAY_PASS,WEBSITE,181.05,False,NONE,USED
3761,TKT00003761,722,5,2026-06-19T08:45:00Z,MULTI_DAY,MOBILE_APP,561.71,False,PARKING_PLUS,USED
3762,TKT00003762,1986,3,2026-07-10T15:15:00Z,DAY_PASS,ON_SITE,195.24,False,NONE,USED
3763,TKT00003763,197,3,2026-06-06T12:00:00Z,DAY_PASS,MOBILE_APP,146.59,False,NONE,USED
3764,TKT00003764,1842,3,2026-05-31T10:15:00Z,DAY_PASS,WEBSITE,202.01,True,FAST_ACCESS,USED
3765,TKT00003765,2168,5,2026-06-24T11:45:00Z,DAY_PASS,HOTEL_DESK,118.53,False,NONE,USED
3766,TKT00003766,1094,1,2026-05-01T12:45:00Z,FAST_ACCESS,WEBSITE,310.32,True,FAST_ACCESS,USED
3767,TKT00003767,1036,4,2026-05-18T11:30:00Z,DAY_PASS,ON_SITE,102.04,False,PARKING_PLUS,USED
3768,TKT00003768,1091,2,2026-07-26T09:00:00Z,MULTI_DAY,ON_SITE,413.22,False,DINING_PHOTO,USED
3769,TKT00003769,764,6,2026-07-23T15:45:00Z,DAY_PASS,WEBSITE,124.35,False,DINING_PHOTO,USED
3770,TKT00003770,1032,3,2026-07-09T13:15:00Z,DAY_PASS,MOBILE_APP,179.95,False,DINING_PHOTO,USED
3771,TKT00003771,2089,5,2026-07-18T14:45:00Z,MULTI_DAY,WEBSITE,180.79,True,FAST_ACCESS,USED
3772,TKT00003772,688,1,2026-06-26T14:00:00Z,MULTI_DAY,WEBSITE,580.7,False,NONE,USED
3773,TKT00003773,1903,3,2026-08-15T15:30:00Z,DAY_PASS,TRAVEL_AGENT,210.84,False,DINING_PHOTO,USED
3774,TKT00003774,1939,1,2026-06-27T15:45:00Z,DAY_PASS,MOBILE_APP,115.6,False,RAINY_DAY_CREDIT,USED
3775,TKT00003775,1539,1,2026-05-27T08:15:00Z,DAY_PASS,WEBSITE,114.55,False,CHARACTER_MEET,UPGRADED
3776,TKT00003776,74,2,2026-06-29T14:00:00Z,MULTI_DAY,MOBILE_APP,207.47,True,FAST_ACCESS,CANCELLED
3777,TKT00003777,1245,1,2026-07-10T08:45:00Z,DAY_PASS,WEBSITE,145.7,False,DINING_PHOTO,USED
3778,TKT00003778,2173,3,2026-07-21T11:00:00Z,FAST_ACCESS,WEBSITE,164.36,True,FAST_ACCESS,USED
3779,TKT00003779,533,2,2026-07-25T14:00:00Z,FAST_ACCESS,MOBILE_APP,227.65,True,FAST_ACCESS,USED
3780,TKT00003780,1089,1,2026-08-13T09:30:00Z,VIP,WEBSITE,714.8,True,FAST_ACCESS,USED
3781,TKT00003781,581,3,2026-05-22T10:15:00Z,VIP,MOBILE_APP,498.35,True,FAST_ACCESS,USED
3782,TKT00003782,1613,3,2026-06-01T08:00:00Z,MULTI_DAY,MOBILE_APP,525.6,False,PARKING_PLUS,USED
3783,TKT00003783,2060,6,2026-07-27T13:30:00Z,DAY_PASS,MOBILE_APP,96.78,False,DINING_PHOTO,CANCELLED
3784,TKT00003784,145,4,2026-07-02T17:30:00Z,MULTI_DAY,WEBSITE,336.11,True,FAST_ACCESS,USED
3785,TKT00003785,844,6,2026-06-20T17:15:00Z,MULTI_DAY,WEBSITE,312.92,False,CHARACTER_MEET,CANCELLED
3786,TKT00003786,2247,3,2026-06-04T14:30:00Z,DAY_PASS,WEBSITE,216.45,True,FAST_ACCESS,USED
3787,TKT00003787,1399,3,2026-06-30T16:30:00Z,DAY_PASS,TRAVEL_AGENT,222.39,False,NONE,USED
3788,TKT00003788,334,5,2026-06-07T10:00:00Z,ANNUAL_PASS,ON_SITE,455.04,False,NONE,USED
3789,TKT00003789,2706,3,2026-06-09T10:45:00Z,DAY_PASS,ON_SITE,174.58,False,NONE,USED
3790,TKT00003790,857,5,2026-06-08T14:30:00Z,ANNUAL_PASS,HOTEL_DESK,473.14,True,FAST_ACCESS,UPGRADED
3791,TKT00003791,2105,6,2026-08-13T13:00:00Z,DAY_PASS,WEBSITE,179.3,True,FAST_ACCESS,USED
3792,TKT00003792,1535,5,2026-08-19T10:15:00Z,MULTI_DAY,WEBSITE,209.42,False,CHARACTER_MEET,UPGRADED
3793,TKT00003793,1172,1,2026-08-27T14:45:00Z,DAY_PASS,TRAVEL_AGENT,171.93,False,RAINY_DAY_CREDIT,USED
3794,TKT00003794,2055,5,2026-05-03T12:45:00Z,VIP,MOBILE_APP,519.62,True,FAST_ACCESS,USED
3795,TKT00003795,1508,5,2026-06-09T12:30:00Z,DAY_PASS,WEBSITE,133.57,False,PARKING_PLUS,USED
3796,TKT00003796,1354,3,2026-06-09T08:15:00Z,DAY_PASS,WEBSITE,119.86,False,DINING_PHOTO,USED
3797,TKT00003797,1319,2,2026-05-06T14:30:00Z,DAY_PASS,ON_SITE,267.95,False,NONE,USED
3798,TKT00003798,1025,5,2026-07-27T09:30:00Z,VIP,MOBILE_APP,509.38,True,FAST_ACCESS,UPGRADED
3799,TKT00003799,2210,5,2026-07-08T14:30:00Z,MULTI_DAY,MOBILE_APP,185.3,False,NONE,USED
3800,TKT00003800,453,4,2026-06-14T14:45:00Z,DAY_PASS,HOTEL_DESK,121.05,False,NONE,USED
3801,TKT00003801,1514,1,2026-06-09T12:30:00Z,DAY_PASS,TRAVEL_AGENT,264.13,False,CHARACTER_MEET,USED
3802,TKT00003802,53,6,2026-07-10T09:30:00Z,DAY_PASS,WEBSITE,100.39,False,DINING_PHOTO,USED
3803,TKT00003803,161,6,2026-08-18T09:15:00Z,ANNUAL_PASS,MOBILE_APP,899.89,True,FAST_ACCESS,USED
3804,TKT00003804,1389,3,2026-06-25T14:45:00Z,ANNUAL_PASS,MOBILE_APP,280.7,True,FAST_ACCESS,USED
3805,TKT00003805,2373,5,2026-08-17T08:45:00Z,ANNUAL_PASS,ON_SITE,547.18,False,NONE,USED
3806,TKT00003806,2080,2,2026-05-05T08:00:00Z,FAST_ACCESS,MOBILE_APP,155.07,True,FAST_ACCESS,USED
3807,TKT00003807,595,3,2026-05-20T10:00:00Z,ANNUAL_PASS,MOBILE_APP,381.05,True,FAST_ACCESS,USED
3808,TKT00003808,339,5,2026-07-25T09:45:00Z,DAY_PASS,ON_SITE,138.26,False,PARKING_PLUS,USED
3809,TKT00003809,782,3,2026-05-16T17:30:00Z,DAY_PASS,ON_SITE,95.96,False,CHARACTER_MEET,USED
3810,TKT00003810,757,1,2026-08-26T11:45:00Z,VIP,HOTEL_DESK,491.22,True,FAST_ACCESS,USED
3811,TKT00003811,1992,5,2026-07-21T17:45:00Z,MULTI_DAY,MOBILE_APP,462.6,False,PARKING_PLUS,USED
