MerchantId,MerchantName,Category,RiskTier,PopularityWeight,Country
40961,Mitchell PLC,RETAIL,LOW,1.5929176865258359,USA
40962,"Deleon, Wilson and Williams",DIGITAL,MED,1.0095928539371124,USA
40963,Johnson-Hall,DINING,LOW,4.430071746779974,USA
40964,Rowe Inc,GROCERY,LOW,1.0488324633057853,CAN
40965,Dominguez-Ryan,RETAIL,LOW,2.659421570532925,USA
40966,"Murray, Johnson and Williams",FUEL,LOW,1.0835325968207583,DEU
40967,Riley-Rivera,DINING,LOW,1.057664265044549,MEX
40968,Gutierrez-Sherman,RETAIL,LOW,1.0614424590966056,USA
40969,Harper-Hayes,GROCERY,LOW,1.602455203114507,CAN
40970,"Lewis, Vaughn and Turner",DINING,LOW,2.663207281588297,USA
40971,Kim-Mitchell,DINING,LOW,1.3979382956156128,USA
40972,Watson-Bates,RETAIL,LOW,1.3996795219451112,USA
40973,"Mann, Murphy and Williams",RETAIL,LOW,1.2512277746587388,USA
40974,Miller Inc,DINING,LOW,1.2499853866678166,USA
40975,"James, Rodriguez and Swanson",RETAIL,LOW,5.805491618188562,CAN
40976,Cruz-Hernandez,GROCERY,LOW,1.4086434336887175,USA
40977,Hawkins LLC,DINING,LOW,2.697794154532581,CAN
40978,"Boyd, Chan and Kelly",DINING,MED,3.9921185279995757,USA
40979,"Powell, Snow and Lawson",FUEL,MED,2.372249297157458,USA
40980,Decker and Sons,TRAVEL,MED,1.3661618782766514,USA
40981,"Lutz, Johnson and Montgomery",TRAVEL,LOW,2.2538187577799937,USA
40982,Lee-Small,RETAIL,LOW,1.7024372668954473,USA
40983,Anderson Group,DINING,LOW,1.218730717450954,USA
40984,Nelson-Torres,GROCERY,MED,1.1628885877224273,USA
40985,Lowe and Sons,RETAIL,LOW,2.2390893519420842,USA
40986,Dixon-Scott,DINING,LOW,2.798347818484101,USA
40987,Barker Ltd,GROCERY,LOW,1.1608722656561277,AUS
40988,Andrews PLC,DIGITAL,LOW,1.4279876698854579,USA
40989,Harris-Harris,DINING,LOW,1.0039232630449357,MEX
40990,"Johnson, Burke and Pena",DINING,LOW,1.062154786022311,CAN
40991,Ross-Barr,FUEL,LOW,1.970316117820339,USA
40992,Gray and Sons,DINING,LOW,1.6404170121895558,USA
40993,Dixon and Sons,TRAVEL,LOW,1.3244603282193075,USA
40994,Pace-Saunders,DINING,LOW,1.2664798289832175,CAN
40995,Rivers-Daniel,GROCERY,LOW,1.059157101324546,USA
40996,Moore-Wells,GROCERY,HIGH,1.594343438303727,USA
40997,Steele-Dalton,DIGITAL,LOW,1.5533361239924928,USA
40998,"Huffman, Cherry and Landry",RETAIL,MED,1.1353961425331538,USA
40999,Thomas LLC,GROCERY,LOW,1.9664007534076404,USA
41000,Scott Group,GROCERY,LOW,4.678313564998329,USA
41001,"Robles, Diaz and Good",FUEL,LOW,3.1432969444972203,USA
41002,"Norton, Wright and Leach",DINING,LOW,1.0356754141752997,USA
41003,"Brown, Martin and Reyes",RETAIL,LOW,2.483922398132494,GBR
41004,"Moon, Taylor and Williams",DINING,LOW,3.3320689872935136,USA
41005,Moore-Matthews,RETAIL,LOW,1.0491159089356745,DEU
41006,Gonzales Inc,GROCERY,MED,1.3996291210242666,USA
41007,Jimenez Ltd,RETAIL,LOW,1.152023406688807,USA
41008,"Farmer, Sims and Thomas",RETAIL,MED,1.9852011295926326,USA
41009,Morse-Bennett,FUEL,LOW,1.4777469484602646,USA
41010,Hickman PLC,DINING,LOW,1.065415411747981,USA
41011,Oconnor and Sons,GROCERY,LOW,1.792423399081851,CAN
41012,"Williams, Fuentes and Bishop",RETAIL,LOW,1.140389106322958,USA
41013,"Thomas, Thomas and Carr",RETAIL,MED,1.193187358417202,GBR
41014,"Snyder, Phillips and Jenkins",RETAIL,LOW,1.3461392414992617,USA
41015,Burke-Torres,RETAIL,HIGH,1.1507593144128807,USA
41016,"Morris, Cervantes and Howard",GROCERY,LOW,1.809012929874387,USA
41017,"Rodriguez, Anderson and Avila",RETAIL,LOW,3.4593012747157603,CAN
41018,Mercado-Stevens,DINING,LOW,3.6158249682899304,GBR
41019,"Gordon, Kane and Garrett",FUEL,LOW,1.6476910413676573,USA
41020,Green-James,RETAIL,LOW,2.9940931352133857,USA
41021,"Norton, Potter and Kennedy",DINING,LOW,1.1718224263902257,USA
41022,Hughes-Boyd,DINING,LOW,4.087626364199951,DEU
41023,"Yoder, Mata and Peterson",RETAIL,MED,1.1804104412926788,USA
41024,Hooper Ltd,GROCERY,LOW,1.031044694749843,USA
41025,Butler and Sons,RETAIL,LOW,1.3908675012004734,USA
41026,Miller-Shelton,RETAIL,LOW,3.0634691483080974,GBR
41027,Brewer Inc,RETAIL,MED,1.1905709409922969,CAN
41028,Ingram Ltd,GROCERY,MED,1.4329426171457755,USA
41029,Frederick-Cannon,TRAVEL,LOW,2.1580988089934907,USA
41030,Hernandez-Schneider,FUEL,LOW,1.0469596313525111,USA
41031,Stewart Inc,DINING,LOW,1.4843635862089497,USA
41032,Baker-Williams,RETAIL,MED,1.0069758070027974,USA
41033,Page-Robinson,GROCERY,HIGH,1.178914270033285,MEX
41034,Hall-Clark,RETAIL,MED,1.0597857360251894,USA
41035,Camacho Group,RETAIL,MED,1.1461451621566816,USA
41036,"Schultz, Anderson and Smith",DIGITAL,LOW,2.498364437959305,USA
41037,Luna-Lee,DINING,LOW,1.1860332600348178,USA
41038,"Hernandez, Faulkner and Guerra",GROCERY,MED,3.855284176782361,USA
41039,Bradford and Sons,RETAIL,LOW,1.124129127261836,USA
41040,Smith-Garcia,GROCERY,LOW,1.0622124967954194,MEX
41041,Deleon and Sons,DINING,LOW,1.552624210681769,USA
41042,"Lawson, Hansen and Crawford",DINING,LOW,1.0911061302284188,CAN
41043,"Andrade, Richardson and Kaufman",GROCERY,MED,1.799084710496623,USA
41044,Russell Ltd,RETAIL,LOW,2.0348891505802986,USA
41045,"Gonzales, Taylor and Smith",GROCERY,LOW,1.0686836968652345,USA
41046,Brown Inc,FUEL,LOW,1.4635438102114289,USA
41047,Rodriguez-Watkins,FUEL,LOW,1.4384863440235858,USA
41048,Carr and Sons,GROCERY,MED,1.9068573975867507,GBR
41049,Mitchell PLC,DINING,LOW,1.0268686541591001,USA
41050,"Lynch, Leach and Franklin",DIGITAL,MED,1.001783779867201,USA
41051,"Gonzales, Mendoza and Cowan",DINING,MED,1.3297772266974945,USA
41052,Martinez-Brock,GROCERY,LOW,1.8194933790717633,USA
41053,Johnson Inc,RETAIL,LOW,1.0540631696646814,USA
41054,Garcia-Hernandez,FUEL,LOW,1.0242827735181015,USA
41055,"Chen, Stanton and Robinson",GROCERY,LOW,1.4778925370313092,USA
41056,Morgan Inc,DIGITAL,MED,2.505573993153904,MEX
41057,"Daniel, Carrillo and Martin",TRAVEL,LOW,1.056540894847336,USA
41058,Strong-Macias,RETAIL,LOW,1.6298942943175045,CAN
41059,Gutierrez-Moore,RETAIL,LOW,2.67439560511202,USA
41060,"Butler, Ferguson and Lambert",DINING,LOW,1.3342497199569543,USA
41061,Barnes-Barrett,GROCERY,LOW,1.4878234720072234,USA
41062,Sutton-Smith,DINING,LOW,1.3069529380031781,CAN
41063,Payne PLC,RETAIL,LOW,1.1874813062022704,USA
41064,Gonzalez-Peters,RETAIL,LOW,1.8814214080704519,AUS
41065,Gregory PLC,RETAIL,LOW,2.5216713534893422,USA
41066,Carr LLC,GROCERY,LOW,1.6213532584908443,USA
41067,Johns PLC,RETAIL,LOW,1.0594439892695175,USA
41068,Martin Group,DINING,HIGH,1.6035833337303338,USA
41069,Greer LLC,RETAIL,LOW,2.65783144327999,USA
41070,Cannon-Collins,RETAIL,LOW,1.8940914605802217,USA
41071,"Guerrero, Brown and Moreno",DINING,MED,1.6904010831231555,USA
41072,Lewis-Jackson,RETAIL,LOW,1.7427243281103257,USA
41073,Farley-Fowler,DINING,LOW,1.224949335447986,USA
41074,Lin-Aguilar,RETAIL,LOW,1.0339530495288372,USA
41075,King PLC,FUEL,HIGH,1.041864445692958,USA
41076,Raymond-Rice,DINING,LOW,1.2550760602442241,USA
41077,Martinez and Sons,RETAIL,LOW,3.0866462499710012,USA
41078,"Garcia, Gomez and Smith",RETAIL,MED,2.3236985374437418,GBR
41079,"Montoya, Medina and Hunter",GROCERY,LOW,1.4992356076891877,USA
41080,Wilson Ltd,GROCERY,MED,1.1170217071569353,USA
41081,"Dodson, Reed and Collins",DINING,MED,1.0724001746139047,USA
41082,Velasquez Ltd,DINING,HIGH,11.551724280598412,USA
41083,Meyers-Potts,DINING,LOW,1.1705857191249194,USA
41084,Griffith-Banks,DIGITAL,LOW,1.2545863436319729,USA
41085,Taylor-Grant,RETAIL,LOW,1.6122819775568848,USA
41086,Garcia Group,GROCERY,LOW,1.3735491129465238,CAN
41087,"Peterson, Montgomery and Smith",RETAIL,MED,1.0472436242258447,USA
41088,Thomas-Watts,DINING,LOW,3.973376216746091,CAN
41089,"Lee, Key and Williams",DINING,MED,1.332984524597293,USA
41090,"Lawrence, Harrell and Gray",RETAIL,MED,3.6093507415785413,MEX
41091,Chaney Group,DINING,LOW,1.6489502820827713,USA
41092,Johnson-Petty,FUEL,LOW,1.6683018142401078,USA
41093,Moran-Monroe,RETAIL,LOW,1.564634364633801,DEU
41094,Smith-Cline,DINING,MED,1.0981019878448126,USA
41095,"Fisher, Riddle and Martinez",DINING,LOW,1.372919958989079,USA
41096,Holder LLC,RETAIL,LOW,1.1419273362074907,USA
41097,"Phillips, Jones and Ponce",GROCERY,MED,1.1655644560595235,USA
41098,Walker Ltd,FUEL,MED,1.4632573062575398,USA
41099,Thompson-Evans,DINING,LOW,2.653703648638645,AUS
41100,"Murphy, Miller and Carey",RETAIL,MED,1.3205382125580063,USA
41101,Payne Ltd,TRAVEL,LOW,1.494145847347061,USA
41102,"Williams, Galloway and Murray",RETAIL,LOW,1.2064574114733086,USA
41103,Edwards and Sons,GROCERY,HIGH,1.0107808182351496,USA
41104,Bass-Rios,RETAIL,LOW,1.2065119433893248,MEX
41105,Duncan-Paul,FUEL,LOW,1.7665942121257656,CAN
41106,Torres-Pollard,GROCERY,LOW,1.415717985764353,USA
41107,Berry PLC,FUEL,LOW,1.3883673634431302,USA
41108,Keller-Kim,DINING,LOW,1.4278291322752792,DEU
41109,"Brown, Woods and Fuentes",DINING,HIGH,1.3329280303418354,USA
41110,Shelton-Floyd,GROCERY,MED,1.0438138381780382,USA
41111,Watts Inc,DINING,LOW,1.1946868908983175,USA
41112,Fitzgerald and Sons,RETAIL,LOW,1.4505108459242786,USA
41113,Cole-Cook,DIGITAL,LOW,1.2329964464761474,USA
41114,Henderson Inc,TRAVEL,LOW,1.705368940215013,USA
41115,Brown and Sons,RETAIL,LOW,2.3574347551863233,USA
41116,"Smith, Martinez and Crosby",GROCERY,HIGH,1.2327409746957692,DEU
41117,Watkins-Garcia,RETAIL,LOW,1.4430023874149747,USA
41118,"Williams, Martin and Edwards",GROCERY,LOW,3.707240875125671,USA
41119,Hartman LLC,GROCERY,MED,1.0888710401429225,USA
41120,Velasquez Ltd,GROCERY,LOW,1.0444994444935731,CAN
41121,Mcguire LLC,FUEL,LOW,2.7483311720167314,USA
41122,Rowe Ltd,RETAIL,LOW,1.7618971267448882,USA
41123,"Lewis, George and Atkinson",GROCERY,LOW,1.1643030642915295,USA
41124,Mitchell-Pearson,GROCERY,LOW,1.553003471695352,GBR
41125,Cruz Group,DIGITAL,LOW,1.029829313251802,MEX
41126,Holder Inc,DINING,LOW,1.1037116077414988,GBR
41127,Robbins-Edwards,GROCERY,LOW,1.2895318560514348,USA
41128,"Hernandez, Myers and Cherry",GROCERY,MED,11.992421736048643,USA
41129,"Richardson, Gutierrez and Braun",TRAVEL,LOW,1.0196939588030425,DEU
41130,Hardin and Sons,DINING,LOW,1.2981770289684675,USA
41131,Patterson-Escobar,FUEL,LOW,2.334996838621523,GBR
41132,"Roach, Guzman and Flores",FUEL,LOW,3.1479604761483606,CAN
41133,"Stone, Powell and Anderson",DIGITAL,LOW,1.2581241055751118,USA
41134,Potts PLC,TRAVEL,LOW,1.3283566040513497,USA
41135,"Harris, Hunt and Mccarthy",TRAVEL,MED,1.849154587708446,USA
41136,Norris-Cook,GROCERY,LOW,3.709410081546859,USA
41137,"Howell, Ortiz and Gonzalez",DINING,LOW,1.72750142274733,USA
41138,Wells Inc,GROCERY,LOW,1.258210532023138,CAN
41139,Smith-Davis,DIGITAL,MED,1.3314676922759319,USA
41140,Moses LLC,RETAIL,MED,2.555172549871837,USA
41141,"Kirby, Ferguson and Taylor",RETAIL,MED,1.1791842958331407,GBR
41142,Harper Inc,RETAIL,LOW,1.6038367990557245,USA
41143,Morrow Group,RETAIL,LOW,2.7375165522192324,USA
41144,"Small, Hernandez and Hale",DIGITAL,HIGH,1.3834652380145815,USA
41145,Oconnell LLC,DINING,HIGH,1.2980436770703592,USA
41146,"Robertson, Harris and Evans",DIGITAL,LOW,5.130975525961579,GBR
41147,Mendoza-Henderson,DIGITAL,MED,1.015017259343255,USA
41148,Tanner-Barnes,RETAIL,LOW,1.0467281313186467,USA
41149,Kennedy-Fuller,FUEL,MED,1.0783136594999596,USA
41150,Lopez-Herrera,DINING,HIGH,1.2258240760537118,AUS
41151,Jimenez-Becker,RETAIL,LOW,1.0236584901864858,CAN
41152,Rivera and Sons,RETAIL,LOW,1.1801080360248697,CAN
41153,"Green, Pittman and Adams",GROCERY,LOW,1.3585159374444884,USA
41154,Huber-Horton,GROCERY,LOW,1.8197295521395258,USA
41155,Martinez and Sons,RETAIL,LOW,2.7785227902392307,USA
41156,Lopez-Edwards,RETAIL,LOW,2.323236586474029,USA
41157,Campbell Inc,GROCERY,MED,1.555074172455431,USA
41158,Jones-Fleming,DIGITAL,LOW,2.778327342381847,USA
41159,"Morrison, Hopkins and Zhang",DINING,MED,2.8555384871053513,USA
41160,"Williams, Schaefer and Collins",DINING,LOW,4.265324114640547,AUS
41161,Orr Ltd,DINING,LOW,1.1739409223420738,USA
41162,Snyder-Cox,GROCERY,LOW,1.0710449376425208,CAN
41163,Smith Group,FUEL,LOW,1.131383073686111,DEU
41164,Morgan-Gonzalez,DINING,HIGH,1.5838939221909225,USA
41165,Vance-Hayes,FUEL,LOW,1.0517476630154077,AUS
41166,Hodges-Jimenez,TRAVEL,MED,1.2213205297000882,USA
41167,"Young, Ortiz and Ellis",RETAIL,LOW,1.1399158740472821,USA
41168,Dunn Ltd,GROCERY,LOW,1.191932400708822,USA
41169,King and Sons,GROCERY,MED,1.4978125454908982,USA
41170,Reyes and Sons,RETAIL,LOW,1.5162167369702577,USA
41171,Jones-White,GROCERY,LOW,1.6653218587488134,USA
41172,"Bailey, Carpenter and Miller",DINING,LOW,1.0786514606269524,USA
41173,Flores Group,GROCERY,LOW,1.1706731168280913,USA
41174,Valencia PLC,DINING,LOW,1.0112412957577155,GBR
41175,Kelley LLC,DIGITAL,LOW,1.8514407485931785,USA
41176,"Larson, Ali and Mcgee",GROCERY,LOW,1.326162970492345,USA
41177,Matthews and Sons,DIGITAL,HIGH,1.145614452044028,MEX
41178,Dyer-Johnson,RETAIL,LOW,1.5249323615567556,USA
41179,Rogers-Bailey,GROCERY,LOW,2.0562531415344933,CAN
41180,Ryan-Shaw,DINING,LOW,1.8445912326959735,USA
41181,Caldwell LLC,FUEL,LOW,2.231694992483077,USA
41182,Johnson-Castro,RETAIL,MED,1.2079341352402682,USA
41183,"Vaughn, Fernandez and Martinez",DIGITAL,LOW,3.747477565648697,USA
41184,"Guerra, Lee and Underwood",GROCERY,LOW,1.694358180622118,USA
41185,Mendoza LLC,DIGITAL,LOW,1.5981676440942072,USA
41186,Gutierrez-Turner,DIGITAL,MED,1.3410155601133587,USA
41187,"Anderson, Lee and Swanson",RETAIL,LOW,1.023445894424507,GBR
41188,Hansen Group,DINING,LOW,1.123663066152524,MEX
41189,"Brown, Nelson and Kim",FUEL,HIGH,2.3924487988581107,USA
41190,"Curtis, Zimmerman and Wilson",RETAIL,LOW,1.4538092186482323,USA
41191,Frey Group,RETAIL,LOW,1.046227600418322,CAN
41192,"Pruitt, Morris and Vargas",GROCERY,LOW,1.9898114390799588,AUS
41193,Watson LLC,DINING,MED,1.2326415450489434,USA
41194,Jackson-Burnett,FUEL,LOW,2.939440570660492,USA
41195,Chapman-Williams,RETAIL,LOW,3.9806482922775563,CAN
41196,"Charles, Ferguson and Jones",RETAIL,LOW,1.4265441743620415,USA
41197,Baker-Lane,DIGITAL,LOW,1.2059387201185943,USA
41198,"Turner, Riley and Higgins",FUEL,LOW,2.4714765896799635,GBR
41199,"Smith, Johnson and Walters",FUEL,LOW,1.2456149579174505,USA
41200,Yoder-Richards,DINING,LOW,1.635510243508084,USA
41201,"Mcgee, Medina and Johnson",TRAVEL,LOW,1.4612208669131215,CAN
41202,Hudson and Sons,DINING,LOW,1.227600015298292,USA
41203,Gilmore and Sons,DIGITAL,LOW,1.49319675237938,AUS
41204,"Jackson, Lester and Elliott",RETAIL,LOW,2.5654271094404213,CAN
41205,Cunningham PLC,GROCERY,LOW,1.0792899740176334,USA
41206,Smith-Reyes,RETAIL,LOW,1.883260223260692,USA
41207,"Anderson, Gardner and Chen",DINING,LOW,1.2181249545536508,GBR
41208,Garcia-Ramirez,GROCERY,LOW,1.3446029655064844,USA
41209,Stewart-Williams,TRAVEL,LOW,1.4569156040153064,USA
41210,Hall Ltd,RETAIL,LOW,2.9583939870146208,MEX
41211,Levine PLC,DINING,LOW,1.2634358799898955,USA
41212,Hughes-Medina,RETAIL,LOW,6.889309773448396,GBR
41213,Richardson-Marquez,DIGITAL,LOW,1.1113215760067936,USA
41214,Johnson Group,RETAIL,LOW,2.26852980649066,CAN
41215,"Brown, Vaughn and Garcia",RETAIL,LOW,1.5140053459231333,USA
41216,Turner Group,TRAVEL,LOW,1.6182488775531094,MEX
41217,Hernandez-Maldonado,GROCERY,LOW,1.6573762274335884,CAN
41218,Garcia Ltd,DINING,LOW,2.854325153287388,MEX
41219,Beck LLC,DIGITAL,LOW,1.2248373200637983,DEU
41220,Golden-Jacobs,GROCERY,LOW,1.0243335868334122,USA
41221,Frazier-Walker,DIGITAL,LOW,1.1677901174900667,USA
41222,Johnson-Pace,GROCERY,LOW,1.8927389648710664,USA
41223,Wright-Welch,GROCERY,MED,1.902987441907293,AUS
41224,"Taylor, Jones and Carpenter",GROCERY,MED,1.129569344316578,USA
41225,Lawson-Walker,RETAIL,LOW,1.1071380022039725,CAN
41226,Holland-Moran,DINING,LOW,1.187005593730493,USA
41227,Orozco-Ali,DIGITAL,LOW,1.0648823328130808,USA
41228,Blair-Lucas,GROCERY,LOW,1.9767996043812999,USA
41229,Fitzgerald-Mitchell,DIGITAL,LOW,1.3932105522388953,USA
41230,Ward-Gonzalez,GROCERY,LOW,1.6061947166323194,USA
41231,"Wells, Garza and Kim",DINING,MED,1.4933500636091797,USA
41232,Meyers-Salazar,RETAIL,LOW,6.872132826327491,USA
41233,Davidson-Baker,DINING,LOW,2.6564417786938,USA
41234,Rodriguez-Bell,RETAIL,LOW,1.2424473693324267,GBR
41235,Waters-Gordon,FUEL,LOW,1.3237169101747424,USA
41236,White and Sons,GROCERY,LOW,1.2081070029025995,USA
41237,"Blankenship, Reyes and Gay",TRAVEL,LOW,1.525870452233395,USA
41238,"Jones, Woodward and Clarke",RETAIL,LOW,2.0076106891736942,USA
41239,Miller PLC,GROCERY,LOW,1.4948821158093804,USA
41240,"Rice, Hendrix and Anderson",RETAIL,MED,1.3251514151555202,USA
41241,Myers and Sons,DINING,LOW,3.01337572578948,USA
41242,"Crosby, Mora and Nash",TRAVEL,LOW,1.3743313748228234,USA
41243,Myers-Haynes,DINING,LOW,2.169008055996615,USA
41244,Nash and Sons,DINING,LOW,1.142755221209776,CAN
41245,Stokes Inc,RETAIL,MED,1.1117799214460418,USA
41246,"Jones, Taylor and Scott",FUEL,LOW,1.488538324145534,USA
41247,Page and Sons,RETAIL,MED,1.2567661311210498,USA
41248,Woods LLC,FUEL,LOW,1.1594489666120993,USA
41249,Dixon and Sons,RETAIL,LOW,1.3441526250198184,USA
41250,Adams and Sons,DINING,MED,1.3854563651186873,USA
41251,Lopez-Pitts,DIGITAL,LOW,1.8708038067469919,CAN
41252,"Becker, Avila and Potter",GROCERY,HIGH,1.1145988534813787,USA
41253,"Riddle, Foster and Scott",RETAIL,LOW,1.143150861937016,USA
41254,Romero Group,RETAIL,LOW,1.672788918103015,USA
41255,"Vargas, Li and Fitzgerald",DINING,LOW,1.2452658319021048,USA
41256,"Moore, Harris and Jones",GROCERY,LOW,3.369376138591857,AUS
41257,Smith-Henderson,GROCERY,MED,1.7445760674177688,USA
41258,Davis Ltd,RETAIL,LOW,1.1711093423371344,USA
41259,Johnson-White,DINING,MED,6.94225948466091,USA
41260,Jensen Group,RETAIL,LOW,1.0215607661967017,USA
41261,Wilson LLC,FUEL,LOW,1.059720067270288,USA
41262,Baldwin LLC,DINING,LOW,1.195680320900253,USA
41263,Stark Ltd,TRAVEL,LOW,1.0556630134897598,USA
41264,Stewart Ltd,GROCERY,LOW,1.1293490402558257,USA
41265,Chan PLC,GROCERY,LOW,1.4207885110327247,USA
41266,Peterson-Smith,RETAIL,LOW,1.0412739072461468,USA
41267,Murphy Inc,TRAVEL,MED,1.5648211819878741,USA
41268,Arnold-Rivera,RETAIL,LOW,1.2765350494603775,AUS
41269,Brown Ltd,RETAIL,MED,1.2488969038404512,USA
41270,Pittman-Newman,RETAIL,LOW,1.8443860138600967,USA
41271,Whitney Group,DINING,LOW,1.6292923716411334,GBR
41272,Marquez-Howard,RETAIL,LOW,1.2409407384211883,CAN
41273,Collier-Wells,GROCERY,LOW,1.4254628221999979,DEU
41274,Graves Group,GROCERY,LOW,1.8718160544593625,DEU
41275,Turner PLC,GROCERY,LOW,1.2101626020518657,USA
41276,Hernandez Inc,GROCERY,LOW,1.02835664225798,USA
41277,Wilson-Hunt,GROCERY,LOW,3.002531384017269,CAN
41278,"Yang, Clark and Rush",GROCERY,LOW,1.026613069540693,USA
41279,Morrison-Bradford,RETAIL,LOW,2.3695237654148524,CAN
41280,"Miles, Herrera and Glass",RETAIL,LOW,1.093417727063772,USA
41281,Lawrence-White,FUEL,LOW,1.3826478752580862,AUS
41282,"Bennett, Harris and Richardson",GROCERY,LOW,1.235203169871319,USA
41283,Johnson-Gillespie,RETAIL,LOW,1.1692678284421965,USA
41284,Lopez Ltd,TRAVEL,LOW,1.2577889699162572,USA
41285,Elliott Ltd,FUEL,LOW,1.1669739602991869,USA
41286,Riley LLC,DINING,HIGH,1.5101697599406283,USA
41287,Wallace and Sons,RETAIL,LOW,2.1286958765604935,USA
41288,Escobar PLC,DINING,LOW,2.1122523003591507,USA
41289,"Bennett, Anderson and Meyer",DIGITAL,HIGH,1.406472955805881,USA
41290,Moore Ltd,RETAIL,MED,3.3261567838885577,AUS
41291,Irwin-Morris,RETAIL,LOW,2.25298700152269,USA
41292,Wolf Ltd,GROCERY,LOW,1.573745979981627,USA
41293,Wells and Sons,DINING,HIGH,3.498328841834498,USA
41294,Douglas PLC,FUEL,LOW,1.9053117604669498,USA
41295,Hendricks Inc,GROCERY,MED,2.3600420445520927,USA
41296,"Lowery, Watson and Fernandez",FUEL,LOW,1.251400300935774,MEX
41297,Dawson-Kelley,DINING,MED,6.391238213466233,USA
41298,Turner PLC,DIGITAL,LOW,1.0433374419567971,USA
41299,"Hampton, Clay and Carter",DINING,LOW,1.01765526484931,DEU
41300,Hicks-Lopez,RETAIL,LOW,2.882279752980812,CAN
41301,Mcpherson-Tate,DINING,LOW,2.063415339564076,AUS
41302,"Hall, Rogers and Lang",DINING,LOW,2.2975814787598243,USA
41303,Neal Inc,GROCERY,LOW,8.421798551667841,USA
41304,"Cox, Sloan and Woodard",RETAIL,LOW,1.2399062108621903,USA
41305,Lopez Inc,RETAIL,LOW,1.3358106689338345,USA
41306,"Sanchez, Phillips and Wise",RETAIL,LOW,1.124393110906809,USA
41307,Underwood-Martinez,GROCERY,MED,1.400137382606829,GBR
41308,Kramer Ltd,RETAIL,LOW,1.080659232475891,USA
41309,"Hall, Fleming and Greene",DINING,LOW,2.047244759081469,USA
41310,"Gonzalez, Marshall and Jackson",GROCERY,MED,6.644365306132891,USA
41311,Hill PLC,DINING,LOW,1.4653517178047635,USA
41312,"Figueroa, Salas and Roth",GROCERY,HIGH,1.6746121544408799,CAN
41313,"Riley, Terrell and Garcia",TRAVEL,LOW,2.4693542208766797,USA
41314,"Anderson, Ross and Rivera",DIGITAL,LOW,1.250028623585757,DEU
41315,"Howard, Gibson and Hernandez",FUEL,LOW,2.0809004479997397,USA
41316,Elliott Ltd,GROCERY,MED,1.2298928910216125,USA
41317,Sanders LLC,RETAIL,LOW,1.048497894826403,GBR
41318,Elliott-Murphy,RETAIL,LOW,1.3017791426766556,AUS
41319,Roberts Group,GROCERY,LOW,1.1635777924661221,USA
41320,"Horton, Thomas and Richards",RETAIL,LOW,1.5307519783793535,USA
41321,Small and Sons,DIGITAL,LOW,1.4175965607496586,USA
41322,Johnson-Levine,DINING,MED,1.2104252575436696,USA
41323,"Jacobson, Henson and Lopez",RETAIL,LOW,1.0448892269931658,CAN
41324,English-Nelson,GROCERY,MED,1.1942859647360877,USA
41325,Weaver-Oconnell,RETAIL,LOW,2.1594857490093187,USA
41326,Gutierrez-Herrera,TRAVEL,LOW,1.5016207589280934,USA
41327,Murphy-Farrell,RETAIL,LOW,1.109051162136743,USA
41328,"Thornton, Stewart and Barry",DINING,MED,1.2206303331270925,USA
41329,"Valdez, Jones and Carr",RETAIL,LOW,3.1470875364906847,AUS
41330,Crawford Group,DINING,LOW,3.417852269211852,USA
41331,"Williams, Jones and Thomas",GROCERY,LOW,1.1290619258707173,USA
41332,Gonzalez and Sons,FUEL,LOW,1.0009473536751339,USA
41333,"Yoder, Quinn and Ramirez",DIGITAL,LOW,1.5237771865274021,GBR
41334,Ortiz-Myers,RETAIL,LOW,2.2143184809296788,USA
41335,"Garcia, Hall and Fleming",FUEL,LOW,1.8799003761299184,USA
41336,Grimes Inc,DIGITAL,LOW,1.461476140219403,USA
41337,Meyer Inc,TRAVEL,MED,1.3430720431996885,USA
41338,"Allen, Martin and Smith",FUEL,LOW,2.665324780663145,CAN
41339,"Brown, Dawson and Ruiz",DINING,LOW,2.097017284395516,CAN
41340,"Walker, Scott and Hill",GROCERY,MED,1.070557619695516,CAN
41341,Allen-Houston,RETAIL,LOW,4.126434321939715,USA
41342,"Aguilar, Dorsey and Phillips",RETAIL,LOW,1.6753966610329873,USA
41343,"Miller, Simmons and Mullins",GROCERY,LOW,2.77230375640334,MEX
41344,"Dominguez, Gutierrez and Gray",DINING,MED,1.5269745430864328,USA
41345,"Pace, Chapman and Hall",RETAIL,LOW,1.884997147866197,USA
41346,Sanchez-Perez,RETAIL,LOW,1.0048419215015305,CAN
41347,"Chavez, Castillo and Clark",FUEL,LOW,7.359898861332871,MEX
41348,Lyons Group,GROCERY,LOW,1.0634438946525764,DEU
41349,Williams PLC,GROCERY,LOW,1.6374381197166032,USA
41350,Gonzalez LLC,DINING,MED,1.1569266707117218,USA
41351,"Boyer, Bryant and Thomas",RETAIL,MED,1.1914544007522208,USA
41352,Hatfield LLC,GROCERY,MED,1.394424082325973,USA
41353,Webster-Wood,RETAIL,HIGH,1.6205546569495417,USA
41354,Frederick Inc,RETAIL,LOW,1.0421527160261208,USA
41355,"Webster, Perez and Rogers",RETAIL,LOW,1.424995319350788,USA
41356,Ward PLC,DINING,LOW,1.0204521950197747,GBR
41357,Chaney-Guerra,TRAVEL,LOW,1.0465251911132272,USA
41358,Warren-Hill,DINING,HIGH,1.2686655074446933,USA
