SalesOrderLineId,SalesOrderId,LineNumber,Customer,Product,ShipFromLocation,ShipToLocation,OrderDate,RequestedShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderedQty,AllocatedQty,ShippedQty,BackorderedQty,UnitSellPrice,Status,Channel
2294,101326,1,63,114,25,27,163,165,171,171.0,3,2,1,2,6.31,Delivered,B2B
2295,101327,1,156,96,9,16,25,27,29,,2,1,0,2,12.79,Open,Ecomm
2296,101328,1,286,71,31,27,113,116,121,,2,0,0,2,20.7,Open,B2B
2297,101329,1,18,99,18,33,94,98,100,,1,0,0,1,16.07,Open,Store
2298,101329,2,281,74,9,20,95,99,103,,2,0,0,2,12.98,Open,Store
2299,101330,1,175,172,31,3,41,45,49,,1,0,0,1,23.14,Open,Ecomm
2300,101330,2,185,183,5,3,16,20,25,,2,1,0,2,3.54,Open,B2B
2301,101330,3,15,174,5,27,34,37,40,,2,1,0,2,8.3,Open,Ecomm
2302,101331,1,258,100,18,28,140,143,146,,3,0,0,3,4.46,Cancelled,Store
2303,101332,1,103,68,14,16,40,43,47,,1,0,0,1,11.44,Open,Ecomm
2304,101333,1,178,62,14,36,152,153,154,157.0,3,2,1,2,8.28,Delivered,Store
2305,101334,1,165,152,25,24,173,174,180,,2,1,0,2,29.92,Open,Ecomm
2306,101334,2,96,79,23,29,121,123,124,,2,1,0,2,24.57,Open,Store
2307,101335,1,53,86,18,16,20,22,24,,1,0,0,1,11.53,Open,B2B
2308,101336,1,60,139,25,21,71,74,75,78.0,5,3,2,3,10.24,Delivered,Store
2309,101336,2,281,122,1,16,92,95,97,,1,0,0,1,4.27,Open,Ecomm
2310,101336,3,83,11,23,24,127,130,136,135.0,4,3,2,2,15.18,Delivered,Ecomm
2311,101337,1,137,17,1,37,11,13,20,21.0,3,2,1,2,4.81,Delivered,Store
2312,101338,1,128,70,25,12,125,126,131,,1,0,0,1,11.26,Open,Store
2313,101339,1,160,20,1,40,130,132,135,,2,0,0,2,9.27,Open,Store
2314,101340,1,158,5,5,28,19,22,24,27.0,6,5,4,2,27.1,Delivered,Store
2315,101340,2,142,101,23,35,177,178,180,180.0,4,3,2,2,8.15,Delivered,Store
2316,101341,1,70,185,23,16,13,16,17,,2,1,0,2,20.92,Open,B2B
2317,101342,1,227,35,23,29,125,126,131,,1,0,0,1,12.81,Open,Store
2318,101343,1,181,107,1,22,149,151,157,,5,0,0,5,27.54,Cancelled,Store
2319,101343,2,27,38,23,28,62,63,65,,4,3,2,2,12.11,PartShipped,Store
2320,101344,1,6,141,14,12,83,86,91,93.0,3,2,1,2,50.88,Delivered,Store
2321,101345,1,70,145,32,27,5,7,12,,1,0,0,1,16.71,Open,Ecomm
2322,101345,2,284,172,18,16,30,33,35,34.0,3,2,1,2,22.67,Delivered,Ecomm
2323,101345,3,111,104,18,3,151,154,160,,2,1,0,2,27.15,Open,B2B
2324,101346,1,43,186,9,11,101,103,108,,3,2,1,2,28.49,PartShipped,Store
2325,101347,1,71,42,30,39,134,137,139,,4,2,1,3,27.32,PartShipped,Store
2326,101348,1,228,171,23,20,23,26,33,,1,0,0,1,46.87,Open,Store
2327,101349,1,281,107,9,16,113,115,119,,1,0,0,1,27.85,Open,B2B
2328,101349,2,234,22,23,3,70,73,75,75.0,4,2,1,3,5.34,Delivered,Ecomm
2329,101350,1,263,82,1,12,67,69,75,,1,0,0,1,18.57,Open,Store
2330,101351,1,288,23,32,16,136,140,144,,1,0,0,1,4.69,Open,Ecomm
2331,101352,1,121,6,1,22,60,64,68,,1,0,0,1,27.91,Open,Store
2332,101352,2,75,43,31,24,115,117,119,,2,1,0,2,18.46,Open,Ecomm
2333,101352,3,157,49,25,37,103,107,110,,1,0,0,1,8.0,Open,Store
2334,101353,1,253,82,31,22,41,42,44,,1,0,0,1,16.62,Cancelled,Store
2335,101354,1,289,73,18,16,152,156,158,,2,0,0,2,4.82,Open,B2B
2336,101354,2,51,143,32,16,80,84,89,,2,0,0,2,6.91,Open,Ecomm
2337,101354,3,281,199,25,29,115,119,123,,2,1,0,2,5.61,Open,Store
2338,101355,1,227,125,14,13,80,84,86,,2,1,0,2,24.35,Open,Store
2339,101355,2,36,43,1,3,7,10,14,,1,0,0,1,18.04,Open,Ecomm
2340,101356,1,294,187,30,29,82,85,87,,1,0,0,1,6.2,Open,Store
2341,101356,2,27,158,23,37,56,60,66,,1,0,0,1,17.7,Cancelled,Store
2342,101357,1,184,177,9,24,152,155,160,,2,1,0,2,72.24,Open,B2B
2343,101358,1,202,82,32,16,179,180,180,180.0,3,2,1,2,17.28,Delivered,Ecomm
2344,101359,1,137,159,14,36,88,90,95,,2,1,0,2,9.37,Open,Store
2345,101359,2,171,164,18,24,9,12,14,16.0,3,2,1,2,28.34,Delivered,B2B
2346,101360,1,110,46,25,3,40,43,47,,2,1,0,2,11.0,Open,Ecomm
2347,101361,1,117,78,31,16,34,38,41,44.0,3,2,1,2,11.31,Delivered,B2B
2348,101361,2,106,28,9,3,58,61,62,,2,1,0,2,20.22,Open,Ecomm
2349,101361,3,181,190,18,24,146,150,151,,2,1,0,2,11.52,Open,B2B
2350,101361,4,279,67,23,33,131,134,139,140.0,3,2,1,2,25.74,Delivered,Store
2351,101361,5,14,26,25,27,37,40,42,,2,1,0,2,4.21,Open,B2B
2352,101361,6,221,5,5,35,108,112,119,,1,0,0,1,29.5,Open,Store
2353,101362,1,163,39,25,3,164,166,168,,2,0,0,2,7.85,Open,Ecomm
2354,101363,1,183,166,1,11,61,63,69,72.0,4,3,2,2,29.44,Delivered,Store
2355,101364,1,278,22,31,24,136,137,143,,1,0,0,1,5.2,Open,B2B
2356,101365,1,292,169,23,24,88,91,97,,2,1,0,2,14.16,Open,B2B
2357,101365,2,182,52,18,27,173,175,177,,1,0,0,1,5.02,Open,Ecomm
2358,101365,3,210,51,14,24,174,178,180,,4,1,0,4,8.84,Open,B2B
2359,101365,4,87,108,25,13,128,130,136,,1,0,0,1,16.66,Open,Store
2360,101365,5,146,86,25,10,74,76,81,,1,0,0,1,10.68,Open,Store
2361,101365,6,212,75,14,16,103,105,110,,2,1,0,2,32.14,Open,B2B
2362,101365,7,95,166,18,20,76,80,82,,5,1,0,5,27.36,Open,Store
2363,101365,8,258,97,32,3,62,64,69,71.0,4,3,2,2,53.99,Delivered,Ecomm
2364,101366,1,237,23,23,35,133,135,142,,2,1,0,2,4.74,Open,Store
2365,101367,1,49,27,18,16,167,171,178,,1,0,0,1,15.44,Open,B2B
2366,101367,2,43,43,31,13,44,46,53,,2,1,0,2,17.72,Open,Store
2367,101367,3,105,176,14,16,65,67,70,,2,1,0,2,12.63,Open,Ecomm
2368,101367,4,214,56,31,16,154,158,164,,1,0,0,1,5.24,Open,Ecomm
2369,101367,5,56,61,30,11,148,152,158,,2,1,0,2,22.41,Open,Store
2370,101368,1,138,164,9,3,103,105,106,,2,1,0,2,28.01,Open,Ecomm
2371,101368,2,268,173,25,21,117,120,121,,2,1,0,2,8.53,Open,Store
2372,101368,3,103,65,14,16,74,78,83,,3,2,1,2,2.73,PartShipped,Ecomm
2373,101369,1,68,197,5,35,68,69,71,,2,1,0,2,5.76,Open,Store
2374,101370,1,131,184,1,39,169,171,174,,2,1,0,2,18.36,Open,Store
2375,101370,2,206,24,1,8,87,90,97,,2,1,0,2,19.53,Open,Store
2376,101371,1,176,123,31,37,36,39,45,44.0,3,2,1,2,6.62,Delivered,Store
2377,101372,1,73,110,31,13,149,150,156,158.0,3,2,1,2,14.1,Delivered,Store
2378,101373,1,82,162,32,13,124,125,127,128.0,3,2,1,2,9.75,Delivered,Store
2379,101374,1,235,73,1,27,159,160,166,,1,0,0,1,5.21,Open,Ecomm
2380,101374,2,166,144,30,20,6,9,14,14.0,4,3,2,2,16.07,Delivered,Store
2381,101374,3,186,34,31,11,130,134,141,141.0,3,2,1,2,39.04,Delivered,Store
2382,101374,4,167,114,25,24,155,159,164,,1,0,0,1,6.05,Open,Ecomm
2383,101375,1,294,164,14,27,99,101,106,,5,4,3,2,28.14,PartShipped,B2B
2384,101376,1,14,51,23,3,36,40,42,41.0,4,3,2,2,8.88,Delivered,B2B
2385,101376,2,169,103,9,20,173,177,180,,2,1,0,2,43.02,Open,Store
2386,101376,3,200,72,32,24,116,117,124,124.0,3,2,1,2,6.15,Delivered,B2B
2387,101377,1,12,103,9,3,129,130,134,,3,2,1,2,43.44,PartShipped,Ecomm
2388,101377,2,299,109,18,28,135,136,139,,1,0,0,1,11.38,Open,Store
2389,101378,1,51,60,5,37,106,110,115,,1,0,0,1,26.62,Open,Store
2390,101378,2,60,44,23,8,42,46,47,48.0,4,3,2,2,12.65,Delivered,Store
2391,101379,1,128,105,25,27,53,55,60,,4,3,2,2,21.44,PartShipped,Ecomm
2392,101380,1,250,144,32,8,81,85,90,,2,1,0,2,16.06,Open,Store
2393,101380,2,163,177,23,29,48,49,56,,1,0,0,1,70.06,Open,Store
2394,101381,1,269,161,30,20,108,112,118,,2,0,0,2,9.66,Open,Store
2395,101382,1,225,150,5,29,158,161,168,,2,1,0,2,7.41,Open,Store
2396,101383,1,37,143,32,27,91,95,97,,2,1,0,2,7.06,Open,Ecomm
2397,101383,2,3,109,18,16,154,157,160,161.0,3,2,1,2,11.34,Delivered,B2B
2398,101384,1,155,74,32,29,118,122,128,,2,1,0,2,12.18,Open,Store
2399,101384,2,110,172,5,3,39,42,48,49.0,4,2,1,3,22.04,Delivered,Ecomm
2400,101385,1,237,81,32,24,118,121,122,,2,1,0,2,11.96,Open,Ecomm
2401,101386,1,39,161,1,27,24,28,29,,2,1,0,2,9.48,Open,B2B
2402,101387,1,199,37,30,13,150,154,158,,3,1,0,3,11.72,Open,Store
2403,101387,2,210,118,31,37,153,154,158,161.0,4,3,2,2,13.34,Delivered,Store
2404,101388,1,137,113,30,7,84,86,92,,1,0,0,1,17.86,Open,Store
2405,101389,1,275,95,18,33,82,85,90,92.0,4,3,2,2,7.13,Delivered,Store
2406,101390,1,142,200,25,3,152,154,159,,2,0,0,2,3.5,Cancelled,B2B
2407,101391,1,269,123,23,3,85,86,92,95.0,4,3,2,2,7.0,Delivered,Ecomm
2408,101392,1,197,134,9,24,28,31,32,,1,0,0,1,42.01,Open,Ecomm
2409,101392,2,248,131,18,29,123,125,127,,2,1,0,2,10.93,Open,Store
2410,101392,3,300,125,31,20,80,84,87,,1,0,0,1,24.3,Open,Store
2411,101392,4,28,52,32,34,63,67,69,,1,0,0,1,5.04,Open,Store
2412,101392,5,59,176,5,12,155,158,163,,2,1,0,2,13.34,Open,Store
2413,101393,1,8,54,31,21,102,104,107,,2,1,0,2,10.34,Open,Store
2414,101394,1,65,181,1,16,35,36,40,,1,0,0,1,6.41,Open,B2B
2415,101395,1,53,130,23,24,143,144,146,,1,0,0,1,44.39,Open,Ecomm
2416,101396,1,215,67,14,16,168,169,176,,1,0,0,1,25.81,Open,Ecomm
2417,101396,2,61,125,14,3,46,49,52,51.0,3,2,1,2,25.06,Delivered,Ecomm
2418,101397,1,239,56,30,3,24,25,26,,2,1,0,2,4.69,Open,Ecomm
2419,101398,1,1,34,23,3,58,60,67,,1,0,0,1,38.96,Open,Ecomm
2420,101398,2,93,127,31,27,165,166,171,,3,2,1,2,20.98,PartShipped,Ecomm
2421,101399,1,272,101,25,38,171,175,178,,1,0,0,1,7.51,Open,Store
2422,101400,1,199,197,32,12,16,19,25,,1,0,0,1,6.12,Open,Store
2423,101400,2,261,166,14,35,60,64,70,,1,0,0,1,30.4,Open,Store
2424,101401,1,188,200,30,3,85,89,95,95.0,3,2,1,2,3.43,Delivered,Ecomm
2425,101401,2,217,147,23,29,94,97,99,,1,0,0,1,60.13,Open,Store
2426,101401,3,178,168,9,27,180,180,180,180.0,4,3,2,2,13.43,Delivered,Ecomm
2427,101402,1,193,174,14,27,90,92,95,98.0,5,4,3,2,7.98,Delivered,Ecomm
2428,101403,1,199,101,14,16,144,146,153,152.0,5,4,3,2,7.84,Delivered,Ecomm
2429,101403,2,295,40,5,37,102,106,109,112.0,4,3,2,2,10.58,Delivered,Store
2430,101403,3,78,49,32,20,70,71,74,75.0,5,4,3,2,7.82,Delivered,Store
2431,101403,4,181,143,18,40,28,32,36,,3,1,0,3,6.76,Open,Store
2432,101403,5,12,200,25,3,98,102,105,,2,1,0,2,3.55,Open,Ecomm
2433,101404,1,135,113,5,20,137,140,146,,3,0,0,3,17.14,Cancelled,Store
2434,101405,1,138,45,30,24,173,176,180,179.0,4,3,2,2,19.08,Delivered,Ecomm
2435,101406,1,166,137,23,27,171,175,180,,1,0,0,1,3.42,Open,Ecomm
2436,101407,1,138,165,9,38,6,10,13,,1,0,0,1,20.18,Open,Store
2437,101408,1,217,21,31,8,5,7,13,,1,0,0,1,6.03,Open,Store
2438,101409,1,3,56,18,27,143,146,149,148.0,3,2,1,2,4.7,Delivered,Ecomm
2439,101409,2,44,161,18,3,179,180,180,,1,0,0,1,9.52,Open,Ecomm
2440,101409,3,29,128,18,13,159,163,166,166.0,3,2,1,2,14.08,Delivered,Store
2441,101410,1,203,195,9,16,20,23,24,,4,0,0,4,6.67,Cancelled,B2B
2442,101410,2,196,46,18,2,60,63,68,71.0,4,3,2,2,11.37,Delivered,Store
2443,101410,3,102,169,18,35,36,38,42,44.0,3,2,1,2,14.14,Delivered,Store
2444,101411,1,3,63,23,28,55,59,65,,1,0,0,1,10.83,Open,Store
2445,101411,2,225,22,14,38,76,77,81,81.0,3,2,1,2,5.12,Delivered,Store
2446,101412,1,296,162,25,8,116,119,126,128.0,3,2,1,2,10.37,Delivered,Store
2447,101412,2,80,29,30,28,46,47,52,53.0,4,3,2,2,3.71,Delivered,Store
2448,101412,3,170,108,30,2,86,89,96,,2,1,0,2,15.44,Open,Store
2449,101412,4,146,192,32,34,8,12,16,,1,0,0,1,14.58,Open,Store
2450,101412,5,201,190,18,16,73,76,78,,1,0,0,1,11.87,Open,Ecomm
2451,101413,1,106,19,1,40,56,57,62,,2,1,0,2,16.87,Open,Store
2452,101413,2,109,64,5,16,2,4,8,9.0,3,2,1,2,10.48,Delivered,Ecomm
2453,101414,1,237,179,25,29,89,93,94,,1,0,0,1,8.81,Open,Store
2454,101415,1,142,44,1,16,172,173,176,177.0,5,2,1,4,13.14,Delivered,B2B
2455,101416,1,86,4,32,7,156,157,164,,2,1,0,2,9.34,Open,Store
2456,101417,1,163,175,1,24,7,11,13,,2,1,0,2,22.73,Open,Ecomm
2457,101417,2,197,188,18,28,16,18,23,,2,1,0,2,20.62,Open,Store
2458,101418,1,240,125,5,40,177,180,180,180.0,7,6,5,2,22.99,Delivered,Store
2459,101419,1,155,183,18,16,83,87,90,,1,0,0,1,3.26,Open,B2B
2460,101419,2,21,44,23,36,150,154,158,,1,0,0,1,12.61,Open,Store
2461,101420,1,6,114,25,24,166,167,174,177.0,3,2,1,2,6.37,Delivered,Ecomm
2462,101420,2,109,138,31,3,4,8,13,,1,0,0,1,16.73,Open,B2B
2463,101421,1,100,176,9,3,138,142,147,,1,0,0,1,13.53,Open,B2B
2464,101422,1,188,192,23,8,85,88,94,,2,1,0,2,14.56,Open,Store
2465,101423,1,23,177,31,24,61,65,72,,1,0,0,1,70.71,Cancelled,Ecomm
2466,101423,2,91,66,32,24,43,47,49,51.0,3,2,1,2,6.14,Delivered,Ecomm
2467,101424,1,196,10,30,21,179,180,180,,1,0,0,1,33.42,Open,Store
2468,101425,1,52,185,32,27,160,161,167,,1,0,0,1,21.95,Open,Ecomm
2469,101425,2,228,36,25,24,18,20,21,22.0,3,2,1,2,9.7,Delivered,B2B
2470,101426,1,191,70,32,10,39,42,46,,3,2,1,2,11.6,PartShipped,Store
2471,101426,2,91,180,9,28,5,8,13,,2,1,0,2,19.36,Open,Store
2472,101426,3,128,21,18,10,137,140,143,,2,1,0,2,5.84,Open,Store
2473,101427,1,222,83,32,16,81,83,88,89.0,6,5,4,2,6.22,Delivered,Ecomm
2474,101428,1,46,98,9,10,142,145,150,149.0,4,2,1,3,6.81,Delivered,Store
2475,101429,1,183,147,25,12,16,20,25,,1,0,0,1,58.89,Open,Store
2476,101429,2,46,78,30,38,68,71,72,,3,1,0,3,11.99,Open,Store
2477,101430,1,59,54,5,16,86,87,92,,2,1,0,2,10.66,Open,Ecomm
2478,101431,1,114,11,32,7,94,96,102,101.0,3,2,1,2,16.42,Delivered,Store
2479,101431,2,210,105,5,20,177,178,180,,1,0,0,1,21.23,Open,Store
2480,101432,1,265,122,18,29,5,6,10,,3,1,0,3,4.34,Open,Store
2481,101433,1,55,18,9,16,13,17,23,,2,0,0,2,30.27,Open,Ecomm
2482,101434,1,44,131,30,3,123,127,129,129.0,5,4,3,2,10.72,Delivered,B2B
2483,101435,1,197,92,9,7,139,141,144,,2,1,0,2,13.33,Open,Store
2484,101436,1,19,182,23,24,99,102,106,,2,1,0,2,17.47,Open,Ecomm
2485,101437,1,116,176,30,20,162,166,168,,4,3,2,2,13.01,PartShipped,Store
2486,101437,2,88,198,18,27,59,63,65,,1,0,0,1,17.35,Open,Ecomm
2487,101438,1,63,39,30,16,100,104,106,108.0,3,2,1,2,8.63,Delivered,Ecomm
2488,101438,2,132,84,25,22,63,65,70,,2,1,0,2,5.17,Open,Store
2489,101439,1,239,161,1,36,108,109,110,110.0,3,2,1,2,8.96,Delivered,Store
2490,101440,1,260,134,23,3,7,9,11,,2,1,0,2,42.05,Open,Ecomm
2491,101441,1,296,127,18,33,165,166,169,,2,1,0,2,21.17,Open,Store
2492,101442,1,27,33,30,7,122,125,132,,2,1,0,2,24.2,Open,Store
2493,101443,1,188,85,30,35,110,114,119,,1,0,0,1,4.13,Open,Store
2494,101444,1,281,4,32,38,178,180,180,,1,0,0,1,9.18,Open,Store
2495,101445,1,217,193,14,39,51,52,57,,2,1,0,2,8.56,Open,Store
2496,101445,2,50,118,32,16,61,62,65,,1,0,0,1,13.29,Open,B2B
2497,101446,1,238,39,1,3,74,77,80,,2,1,0,2,7.77,Open,B2B
2498,101447,1,250,146,31,2,109,113,120,,2,1,0,2,9.85,Open,Store
2499,101447,2,273,71,1,21,96,100,101,,2,1,0,2,20.81,Open,Store
2500,101448,1,131,104,9,27,157,158,162,165.0,3,2,1,2,26.16,Delivered,B2B
2501,101449,1,293,106,18,11,137,140,142,,1,0,0,1,4.61,Open,Store
2502,101450,1,169,157,30,40,138,139,141,,1,0,0,1,11.43,Cancelled,Store
2503,101450,2,163,112,9,27,166,168,173,,3,2,1,2,12.3,PartShipped,Ecomm
2504,101451,1,13,91,9,36,48,52,54,,1,0,0,1,11.03,Open,Store
2505,101452,1,64,171,18,28,179,180,180,179.0,6,5,4,2,47.24,Delivered,Store
2506,101452,2,247,105,30,16,25,26,33,,2,1,0,2,21.45,Open,B2B
2507,101453,1,270,138,18,40,42,45,48,,1,0,0,1,16.12,Open,Store
2508,101453,2,144,2,25,16,13,15,21,21.0,4,3,2,2,10.87,Delivered,Ecomm
2509,101454,1,275,47,18,7,68,70,74,,2,1,0,2,16.11,Open,Store
2510,101454,2,159,132,25,3,12,15,16,,1,0,0,1,35.09,Open,B2B
2511,101455,1,148,90,32,12,5,9,10,12.0,3,2,1,2,18.51,Delivered,Store
2512,101455,2,222,179,32,33,158,162,167,170.0,3,2,1,2,8.84,Delivered,Store
2513,101456,1,61,109,23,24,2,5,7,6.0,4,3,2,2,12.1,Delivered,Ecomm
2514,101457,1,237,42,30,27,20,24,28,,1,0,0,1,27.83,Open,Ecomm
2515,101458,1,120,199,31,27,45,49,50,,2,1,0,2,5.61,Open,B2B
2516,101459,1,58,108,5,20,37,38,40,,3,1,0,3,15.86,Open,Store
2517,101459,2,68,73,30,40,130,131,132,,2,1,0,2,5.15,Open,Store
2518,101460,1,235,199,18,27,140,144,149,,1,0,0,1,5.86,Open,Ecomm
2519,101461,1,83,16,31,36,134,135,142,,1,0,0,1,12.86,Open,Store
2520,101461,2,21,107,5,27,74,76,83,,4,3,2,2,27.63,PartShipped,Ecomm
2521,101462,1,148,176,9,20,84,88,94,,1,0,0,1,12.5,Open,Store
2522,101463,1,112,76,5,24,109,113,120,,1,0,0,1,4.98,Open,Ecomm
2523,101463,2,112,32,5,10,51,52,59,,1,0,0,1,19.87,Open,Store
2524,101464,1,36,182,32,27,78,79,83,,2,0,0,2,16.93,Cancelled,Ecomm
2525,101465,1,66,55,32,16,152,156,158,,1,0,0,1,7.43,Open,Ecomm
2526,101466,1,282,35,9,22,38,41,48,,3,0,0,3,12.03,Cancelled,Store
2527,101467,1,143,47,14,12,3,5,7,,2,1,0,2,15.54,Open,Store
2528,101467,2,153,163,14,11,19,22,28,,1,0,0,1,9.37,Cancelled,Store
2529,101467,3,207,199,9,13,170,173,177,,1,0,0,1,5.55,Open,Store
2530,101468,1,232,33,18,24,163,164,170,,2,1,0,2,25.53,Open,Ecomm
2531,101468,2,198,88,1,21,158,159,165,,1,0,0,1,35.25,Open,Store
2532,101469,1,238,122,31,12,74,76,81,,2,1,0,2,4.14,Open,Store
2533,101469,2,23,137,1,36,150,151,155,,1,0,0,1,3.33,Open,Store
2534,101469,3,240,126,5,24,138,142,143,,1,0,0,1,3.15,Open,Ecomm
2535,101470,1,42,103,30,38,53,55,57,,1,0,0,1,40.5,Open,Store
2536,101471,1,28,127,14,37,170,174,180,,1,0,0,1,20.44,Open,Store
2537,101471,2,196,187,18,3,102,103,104,104.0,3,2,1,2,5.87,Delivered,Ecomm
2538,101471,3,119,179,14,40,178,179,180,,1,0,0,1,8.77,Open,Store
2539,101471,4,238,65,30,3,33,37,42,,3,1,0,3,2.66,Open,B2B
2540,101472,1,256,187,31,16,94,96,102,102.0,3,2,1,2,6.2,Delivered,Ecomm
2541,101473,1,251,44,5,24,8,12,14,,1,0,0,1,12.77,Open,Ecomm
2542,101474,1,116,150,9,3,70,72,74,,2,1,0,2,7.4,Open,B2B
2543,101474,2,2,80,1,3,59,60,61,,1,0,0,1,5.09,Open,Ecomm
2544,101474,3,109,135,1,24,46,48,49,50.0,3,2,1,2,31.85,Delivered,Ecomm
2545,101475,1,209,120,14,34,102,106,112,,2,0,0,2,4.3,Open,Store
2546,101475,2,73,22,25,35,76,80,82,,1,0,0,1,5.46,Open,Store
2547,101476,1,47,93,30,37,120,123,128,,3,2,1,2,10.36,PartShipped,Store
2548,101476,2,116,123,25,3,33,34,35,34.0,3,2,1,2,6.66,Delivered,Ecomm
2549,101476,3,52,108,32,28,143,145,151,,1,0,0,1,16.43,Open,Store
2550,101477,1,48,138,25,38,77,81,84,,2,1,0,2,16.24,Open,Store
2551,101477,2,175,46,5,36,110,111,115,,2,1,0,2,11.35,Open,Store
2552,101477,3,8,148,5,3,24,28,32,,1,0,0,1,26.21,Open,Ecomm
2553,101478,1,243,166,32,24,129,132,134,136.0,4,3,2,2,28.48,Delivered,Ecomm
2554,101479,1,209,137,23,11,127,128,135,,2,1,0,2,3.4,Open,Store
2555,101480,1,136,165,25,16,147,148,154,,2,1,0,2,20.67,Open,Ecomm
2556,101481,1,195,100,9,21,177,180,180,,1,0,0,1,4.37,Open,Store
2557,101482,1,45,73,30,24,130,132,139,,1,0,0,1,4.96,Open,B2B
2558,101482,2,165,190,31,20,150,154,157,,2,1,0,2,11.45,Open,Store
2559,101483,1,83,152,25,12,116,120,122,,3,1,0,3,30.61,Open,Store
2560,101484,1,284,138,14,7,51,52,57,,4,1,0,4,15.84,Open,Store
2561,101484,2,284,54,5,13,170,172,174,,1,0,0,1,10.05,Open,Store
2562,101485,1,58,104,18,20,178,180,180,,2,1,0,2,28.4,Open,Store
2563,101486,1,130,104,23,22,130,133,140,141.0,5,4,3,2,29.31,Delivered,Store
2564,101486,2,13,47,30,16,148,152,153,,1,0,0,1,16.21,Open,B2B
2565,101487,1,235,13,1,24,109,112,117,,2,1,0,2,7.83,Open,Ecomm
2566,101488,1,40,61,23,21,44,45,52,,2,1,0,2,21.87,Open,Store
2567,101489,1,56,31,31,33,176,180,180,,2,1,0,2,12.88,Open,Store
2568,101489,2,127,142,25,3,112,115,120,,3,2,1,2,5.97,PartShipped,Ecomm
2569,101490,1,25,178,1,16,50,52,56,,1,0,0,1,33.22,Open,Ecomm
2570,101490,2,188,181,1,37,40,43,47,48.0,3,2,1,2,6.39,Delivered,Store
2571,101490,3,29,151,31,16,179,180,180,,2,1,0,2,34.51,Open,Ecomm
2572,101490,4,142,83,31,20,94,96,99,,1,0,0,1,6.22,Open,Store
2573,101491,1,145,75,31,33,106,110,114,,1,0,0,1,30.88,Open,Store
2574,101492,1,215,28,32,11,111,113,114,,1,0,0,1,19.7,Open,Store
2575,101493,1,30,72,32,16,90,92,98,,1,0,0,1,5.85,Open,B2B
2576,101494,1,214,148,25,22,123,125,126,,2,0,0,2,25.7,Open,Store
2577,101495,1,211,59,32,39,14,16,17,,1,0,0,1,4.07,Open,Store
2578,101495,2,35,195,18,27,25,29,30,30.0,4,3,2,2,6.65,Delivered,Ecomm
2579,101495,3,147,189,30,16,59,60,66,67.0,3,2,1,2,10.38,Delivered,B2B
2580,101496,1,275,22,30,16,137,141,143,,1,0,0,1,5.32,Open,Ecomm
2581,101496,2,245,157,9,22,166,170,173,,1,0,0,1,10.93,Open,Store
2582,101497,1,76,130,23,2,133,135,139,,1,0,0,1,41.17,Open,Store
2583,101498,1,178,197,25,3,174,176,179,,2,1,0,2,6.04,Open,Ecomm
2584,101498,2,283,71,32,24,118,119,125,,2,1,0,2,21.2,Open,Ecomm
2585,101498,3,274,46,14,3,2,5,12,,3,1,0,3,11.25,Open,Ecomm
2586,101499,1,7,178,31,34,85,89,96,,1,0,0,1,31.78,Open,Store
2587,101499,2,275,21,30,24,9,12,13,,1,0,0,1,5.93,Open,B2B
2588,101500,1,154,106,1,3,96,97,99,,2,1,0,2,4.71,Open,B2B
2589,101500,2,232,122,5,36,150,152,154,,2,1,0,2,4.56,Open,Store
2590,101500,3,93,182,18,24,30,32,36,,2,1,0,2,17.64,Open,B2B
2591,101501,1,163,124,32,29,169,171,174,,3,1,0,3,17.16,Open,Store
2592,101501,2,120,140,14,21,5,6,9,8.0,6,3,1,5,36.6,Delivered,Store
2593,101501,3,61,65,18,7,17,19,22,22.0,4,3,2,2,2.87,Delivered,Store
2594,101502,1,138,172,1,8,165,166,171,,1,0,0,1,22.55,Open,Store
2595,101502,2,198,184,5,36,28,32,39,,1,0,0,1,18.71,Open,Store
2596,101503,1,296,55,25,22,16,18,25,,1,0,0,1,7.82,Open,Store
2597,101504,1,175,5,14,36,94,95,100,100.0,3,2,1,2,28.48,Delivered,Store
2598,101505,1,46,155,1,27,173,176,180,180.0,3,2,1,2,15.59,Delivered,Ecomm
2599,101505,2,232,98,18,35,64,67,71,70.0,3,2,1,2,6.71,Delivered,Store
2600,101505,3,105,130,14,3,57,60,66,,2,1,0,2,42.31,Open,B2B
2601,101505,4,250,178,23,29,119,123,127,,1,0,0,1,33.64,Open,Store
2602,101506,1,286,190,31,16,73,74,79,,2,1,0,2,11.93,Open,Ecomm
2603,101507,1,194,88,32,2,18,20,22,,1,0,0,1,34.41,Open,Store
2604,101508,1,52,26,30,24,95,98,101,,1,0,0,1,4.42,Open,Ecomm
2605,101509,1,298,79,25,27,165,166,172,,2,1,0,2,23.97,Open,B2B
2606,101510,1,196,200,23,29,142,145,150,,2,1,0,2,3.4,Open,Store
2607,101510,2,68,129,30,7,148,150,154,,2,1,0,2,3.49,Open,Store
2608,101511,1,95,198,30,3,36,40,46,,2,0,0,2,17.4,Open,Ecomm
2609,101511,2,231,137,9,29,126,127,131,,2,0,0,2,3.4,Cancelled,Store
2610,101511,3,58,41,23,33,137,139,143,,1,0,0,1,13.27,Open,Store
2611,101511,4,217,106,30,16,17,18,22,,2,1,0,2,4.91,Open,B2B
