InventoryMovementId,Product,FromLocation,ToLocation,MovementDate,MovementTimestamp,MovementType,ReferenceType,ReferenceId,Qty,UnitCost,ReasonCode
1338,147,26.0,30,136,2026-05-16T07:30:00Z,Receipt,PurchaseOrder,200505,48,8.44,
1398,192,6.0,18,136,2026-05-16T07:30:00Z,Receipt,PurchaseOrder,200551,19,4.2,
1482,147,19.0,5,136,2026-05-16T07:30:00Z,Receipt,PurchaseOrder,200607,59,5.82,
1633,17,19.0,31,136,2026-05-16T07:30:00Z,Receipt,PurchaseOrder,200696,54,6.86,
1637,45,19.0,32,136,2026-05-16T07:30:00Z,Receipt,PurchaseOrder,200699,62,4.85,
1975,91,23.0,20,136,2026-05-16T12:15:00Z,Ship,Shipment,500335,-1,,
2039,114,14.0,29,136,2026-05-16T12:15:00Z,Ship,Shipment,500399,-1,,
2082,78,25.0,8,136,2026-05-16T12:15:00Z,Ship,Shipment,500442,-1,,
2110,131,1.0,27,136,2026-05-16T12:15:00Z,Ship,Shipment,500470,-1,,
2111,131,1.0,27,136,2026-05-16T12:15:00Z,Ship,Shipment,500471,-1,,
2314,114,31.0,36,136,2026-05-16T12:15:00Z,Ship,Shipment,500674,-1,,
2413,83,9.0,16,136,2026-05-16T12:15:00Z,Ship,Shipment,500773,-3,,
2706,16,,8,136,2026-05-16T20:00:00Z,Adjustment,StockCount,45,-3,,MisPick
635,169,4.0,18,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200090,66,10.07,
777,27,4.0,30,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200183,51,4.9,
809,153,17.0,9,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200199,31,2.15,
1178,96,4.0,23,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200404,101,21.65,
1266,178,6.0,9,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200460,28,7.57,
1354,30,6.0,9,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200517,39,12.13,
1480,101,15.0,14,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200605,33,6.25,
1518,136,6.0,18,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200627,67,4.25,
1522,110,6.0,18,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200629,41,4.97,
1538,200,6.0,25,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200642,11,7.38,
1625,128,17.0,23,137,2026-05-17T07:30:00Z,Receipt,PurchaseOrder,200691,23,9.88,
1668,64,9.0,16,137,2026-05-17T12:15:00Z,Ship,Shipment,500028,-1,,
1781,176,25.0,22,137,2026-05-17T12:15:00Z,Ship,Shipment,500141,-1,,
1919,146,25.0,2,137,2026-05-17T12:15:00Z,Ship,Shipment,500279,-1,,
1976,91,23.0,20,137,2026-05-17T12:15:00Z,Ship,Shipment,500336,-1,,
2038,114,14.0,29,137,2026-05-17T12:15:00Z,Ship,Shipment,500398,-1,,
2083,78,25.0,8,137,2026-05-17T12:15:00Z,Ship,Shipment,500443,-1,,
2438,42,30.0,39,137,2026-05-17T12:15:00Z,Ship,Shipment,500798,-1,,
2723,140,,13,137,2026-05-17T20:00:00Z,Adjustment,StockCount,63,9,,Shrink
745,157,15.0,23,138,2026-05-18T07:30:00Z,Receipt,PurchaseOrder,200159,22,6.16,
1102,194,26.0,31,138,2026-05-18T07:30:00Z,Receipt,PurchaseOrder,200366,8,4.37,
1613,132,17.0,30,138,2026-05-18T07:30:00Z,Receipt,PurchaseOrder,200685,97,7.1,
1667,149,30.0,2,138,2026-05-18T12:15:00Z,Ship,Shipment,500027,-1,,
1775,112,30.0,24,138,2026-05-18T12:15:00Z,Ship,Shipment,500135,-1,,
2233,197,23.0,27,138,2026-05-18T12:15:00Z,Ship,Shipment,500593,-1,,
2234,197,23.0,27,138,2026-05-18T12:15:00Z,Ship,Shipment,500594,-1,,
2393,124,9.0,21,138,2026-05-18T12:15:00Z,Ship,Shipment,500753,-1,,
2599,77,23.0,24,138,2026-05-18T12:15:00Z,Ship,Shipment,500959,-1,,
2694,98,,39,138,2026-05-18T20:00:00Z,Adjustment,StockCount,33,9,,AdminError
2711,188,,32,138,2026-05-18T20:00:00Z,Adjustment,StockCount,50,5,,AdminError
886,54,19.0,5,139,2026-05-19T07:30:00Z,Receipt,PurchaseOrder,200243,46,7.72,
1643,54,31.0,24,139,2026-05-19T12:15:00Z,Ship,Shipment,500003,-2,,
1776,112,30.0,24,139,2026-05-19T12:15:00Z,Ship,Shipment,500136,-2,,
1802,62,30.0,16,139,2026-05-19T12:15:00Z,Ship,Shipment,500162,-1,,
2064,19,32.0,8,139,2026-05-19T12:15:00Z,Ship,Shipment,500424,-2,,
2235,197,23.0,27,139,2026-05-19T12:15:00Z,Ship,Shipment,500595,-1,,
2357,144,1.0,33,139,2026-05-19T12:15:00Z,Ship,Shipment,500717,-1,,
2379,172,1.0,35,139,2026-05-19T12:15:00Z,Ship,Shipment,500739,-1,,
2768,29,,29,139,2026-05-19T20:00:00Z,Adjustment,StockCount,108,-13,,Shrink
526,36,15.0,30,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200026,71,6.14,
831,102,26.0,23,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200210,104,12.27,
868,165,19.0,32,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200232,33,12.14,
977,30,6.0,23,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200294,23,12.14,
1246,180,6.0,30,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200445,22,10.31,
1323,156,17.0,30,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200491,49,12.01,
1616,102,26.0,31,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200686,102,12.2,
1624,63,6.0,5,140,2026-05-20T07:30:00Z,Receipt,PurchaseOrder,200691,42,4.76,
1799,95,18.0,8,140,2026-05-20T12:15:00Z,Ship,Shipment,500159,-2,,
1881,95,23.0,28,140,2026-05-20T12:15:00Z,Ship,Shipment,500241,-1,,
2128,94,31.0,13,140,2026-05-20T12:15:00Z,Ship,Shipment,500488,-1,,
2203,193,5.0,37,140,2026-05-20T12:15:00Z,Ship,Shipment,500563,-1,,
2323,192,23.0,3,140,2026-05-20T12:15:00Z,Ship,Shipment,500683,-1,,
2587,163,14.0,13,140,2026-05-20T12:15:00Z,Ship,Shipment,500947,-1,,
494,89,19.0,25,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200011,41,4.78,
630,96,4.0,9,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200089,90,21.51,
688,70,6.0,32,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200126,21,3.93,
729,164,6.0,18,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200149,62,4.4,
802,121,26.0,14,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200194,50,12.62,
1263,83,4.0,25,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200457,39,6.86,
1378,99,15.0,32,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200536,119,7.21,
1492,148,15.0,30,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200613,19,5.31,
1612,167,15.0,5,141,2026-05-21T07:30:00Z,Receipt,PurchaseOrder,200684,12,7.34,
1713,59,23.0,27,141,2026-05-21T12:15:00Z,Ship,Shipment,500073,-1,,
2171,147,5.0,3,141,2026-05-21T12:15:00Z,Ship,Shipment,500531,-1,,
2196,71,23.0,28,141,2026-05-21T12:15:00Z,Ship,Shipment,500556,-2,,
2324,192,23.0,3,141,2026-05-21T12:15:00Z,Ship,Shipment,500684,-1,,
2614,90,9.0,16,141,2026-05-21T12:15:00Z,Ship,Shipment,500974,-1,,
561,189,15.0,14,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200047,58,3.93,
592,116,6.0,30,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200065,13,5.87,
675,42,26.0,18,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200115,61,4.34,
732,57,17.0,5,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200151,24,4.31,
850,172,4.0,32,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200223,41,9.16,
932,19,15.0,1,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200270,15,4.04,
1237,122,6.0,1,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200437,24,7.24,
1318,118,15.0,18,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200490,102,13.39,
1530,127,4.0,25,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200636,118,6.34,
1537,121,15.0,5,142,2026-05-22T07:30:00Z,Receipt,PurchaseOrder,200642,11,4.5,
1981,15,31.0,20,142,2026-05-22T12:15:00Z,Ship,Shipment,500341,-1,,
2047,105,9.0,27,142,2026-05-22T12:15:00Z,Ship,Shipment,500407,-1,,
2172,147,5.0,3,142,2026-05-22T12:15:00Z,Ship,Shipment,500532,-1,,
2195,18,5.0,34,142,2026-05-22T12:15:00Z,Ship,Shipment,500555,-2,,
2244,156,23.0,10,142,2026-05-22T12:15:00Z,Ship,Shipment,500604,-1,,
2271,163,5.0,24,142,2026-05-22T12:15:00Z,Ship,Shipment,500631,-2,,
2573,35,23.0,33,142,2026-05-22T12:15:00Z,Ship,Shipment,500933,-2,,
2618,180,31.0,24,142,2026-05-22T12:15:00Z,Ship,Shipment,500978,-1,,
2689,169,,8,142,2026-05-22T20:00:00Z,Adjustment,StockCount,28,19,,AdminError
2734,27,,7,142,2026-05-22T20:00:00Z,Adjustment,StockCount,74,5,,MisPick
519,108,6.0,9,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200024,50,12.74,
617,105,15.0,5,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200081,17,4.79,
800,182,6.0,9,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200193,68,3.53,
808,136,6.0,23,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200198,69,4.26,
922,88,6.0,14,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200262,42,14.67,
973,74,26.0,31,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200291,89,11.41,
1156,38,17.0,30,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200392,55,7.33,
1197,159,17.0,18,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200414,28,10.38,
1526,34,4.0,1,143,2026-05-23T07:30:00Z,Receipt,PurchaseOrder,200632,68,5.74,
1693,36,23.0,20,143,2026-05-23T12:15:00Z,Ship,Shipment,500053,-1,,
1895,176,1.0,22,143,2026-05-23T12:15:00Z,Ship,Shipment,500255,-1,,
2094,192,30.0,8,143,2026-05-23T12:15:00Z,Ship,Shipment,500454,-1,,
2118,81,25.0,36,143,2026-05-23T12:15:00Z,Ship,Shipment,500478,-2,,
2341,116,30.0,10,143,2026-05-23T12:15:00Z,Ship,Shipment,500701,-3,,
2615,174,30.0,16,143,2026-05-23T12:15:00Z,Ship,Shipment,500975,-2,,
488,200,4.0,18,144,2026-05-24T07:30:00Z,Receipt,PurchaseOrder,200008,71,18.5,
724,191,15.0,31,144,2026-05-24T07:30:00Z,Receipt,PurchaseOrder,200145,52,5.26,
1401,59,4.0,9,144,2026-05-24T07:30:00Z,Receipt,PurchaseOrder,200552,39,3.76,
1409,77,15.0,14,144,2026-05-24T07:30:00Z,Receipt,PurchaseOrder,200556,28,3.94,
1523,145,17.0,25,144,2026-05-24T07:30:00Z,Receipt,PurchaseOrder,200630,21,7.9,
2070,9,31.0,11,144,2026-05-24T12:15:00Z,Ship,Shipment,500430,-1,,
2115,23,25.0,3,144,2026-05-24T12:15:00Z,Ship,Shipment,500475,-1,,
2530,153,5.0,8,144,2026-05-24T12:15:00Z,Ship,Shipment,500890,-1,,
2550,78,9.0,27,144,2026-05-24T12:15:00Z,Ship,Shipment,500910,-7,,
586,51,19.0,5,145,2026-05-25T07:30:00Z,Receipt,PurchaseOrder,200065,23,5.65,
595,143,17.0,30,145,2026-05-25T07:30:00Z,Receipt,PurchaseOrder,200068,21,7.61,
968,142,4.0,18,145,2026-05-25T07:30:00Z,Receipt,PurchaseOrder,200286,21,5.27,
1460,135,6.0,32,145,2026-05-25T07:30:00Z,Receipt,PurchaseOrder,200593,45,7.03,
1805,52,32.0,35,145,2026-05-25T12:15:00Z,Ship,Shipment,500165,-1,,
1946,43,30.0,22,145,2026-05-25T12:15:00Z,Ship,Shipment,500306,-1,,
2069,9,31.0,11,145,2026-05-25T12:15:00Z,Ship,Shipment,500429,-1,,
2471,101,14.0,16,145,2026-05-25T12:15:00Z,Ship,Shipment,500831,-3,,
2478,56,18.0,27,145,2026-05-25T12:15:00Z,Ship,Shipment,500838,-1,,
2495,98,9.0,10,145,2026-05-25T12:15:00Z,Ship,Shipment,500855,-1,,
1041,36,15.0,18,146,2026-05-26T07:30:00Z,Receipt,PurchaseOrder,200331,42,5.96,
1346,40,6.0,18,146,2026-05-26T07:30:00Z,Receipt,PurchaseOrder,200511,88,3.85,
1565,153,4.0,1,146,2026-05-26T07:30:00Z,Receipt,PurchaseOrder,200657,42,17.15,
1618,84,19.0,18,146,2026-05-26T07:30:00Z,Receipt,PurchaseOrder,200687,14,6.29,
1773,177,32.0,37,146,2026-05-26T12:15:00Z,Ship,Shipment,500133,-3,,
1814,200,32.0,20,146,2026-05-26T12:15:00Z,Ship,Shipment,500174,-1,,
2001,104,25.0,29,146,2026-05-26T12:15:00Z,Ship,Shipment,500361,-1,,
2175,29,32.0,29,146,2026-05-26T12:15:00Z,Ship,Shipment,500535,-3,,
2347,88,23.0,22,146,2026-05-26T12:15:00Z,Ship,Shipment,500707,-2,,
520,74,4.0,5,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200024,21,7.18,
658,49,4.0,5,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200103,24,8.55,
821,199,6.0,31,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200205,135,8.94,
951,69,19.0,30,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200278,39,6.45,
1064,9,4.0,31,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200345,58,4.04,
1133,45,26.0,9,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200377,45,7.93,
1294,134,4.0,14,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200473,42,5.59,
1358,123,17.0,1,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200520,13,10.73,
1486,186,15.0,1,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200610,29,6.12,
1593,138,6.0,18,147,2026-05-27T07:30:00Z,Receipt,PurchaseOrder,200673,109,5.02,
1735,75,23.0,27,147,2026-05-27T12:15:00Z,Ship,Shipment,500095,-1,,
1754,181,23.0,16,147,2026-05-27T12:15:00Z,Ship,Shipment,500114,-1,,
1755,181,23.0,16,147,2026-05-27T12:15:00Z,Ship,Shipment,500115,-1,,
1757,76,32.0,3,147,2026-05-27T12:15:00Z,Ship,Shipment,500117,-1,,
1794,176,25.0,20,147,2026-05-27T12:15:00Z,Ship,Shipment,500154,-2,,
1855,38,1.0,8,147,2026-05-27T12:15:00Z,Ship,Shipment,500215,-3,,
1856,38,1.0,8,147,2026-05-27T12:15:00Z,Ship,Shipment,500216,-1,,
2093,146,9.0,24,147,2026-05-27T12:15:00Z,Ship,Shipment,500453,-1,,
2102,135,32.0,27,147,2026-05-27T12:15:00Z,Ship,Shipment,500462,-2,,
2142,185,31.0,27,147,2026-05-27T12:15:00Z,Ship,Shipment,500502,-1,,
2143,185,31.0,27,147,2026-05-27T12:15:00Z,Ship,Shipment,500503,-1,,
2334,107,5.0,27,147,2026-05-27T12:15:00Z,Ship,Shipment,500694,-1,,
2759,50,,18,147,2026-05-27T20:00:00Z,Adjustment,StockCount,99,8,,AdminError
497,127,26.0,9,148,2026-05-28T07:30:00Z,Receipt,PurchaseOrder,200013,44,10.48,
837,173,26.0,31,148,2026-05-28T07:30:00Z,Receipt,PurchaseOrder,200214,20,7.52,
1626,105,15.0,14,148,2026-05-28T07:30:00Z,Receipt,PurchaseOrder,200692,19,4.82,
1656,27,18.0,10,148,2026-05-28T12:15:00Z,Ship,Shipment,500016,-1,,
1657,27,18.0,10,148,2026-05-28T12:15:00Z,Ship,Shipment,500017,-1,,
1854,31,32.0,16,148,2026-05-28T12:15:00Z,Ship,Shipment,500214,-1,,
1939,80,30.0,35,148,2026-05-28T12:15:00Z,Ship,Shipment,500299,-2,,
2099,80,23.0,40,148,2026-05-28T12:15:00Z,Ship,Shipment,500459,-1,,
2100,80,23.0,40,148,2026-05-28T12:15:00Z,Ship,Shipment,500460,-1,,
2376,5,30.0,27,148,2026-05-28T12:15:00Z,Ship,Shipment,500736,-2,,
2552,165,5.0,24,148,2026-05-28T12:15:00Z,Ship,Shipment,500912,-2,,
2583,71,25.0,16,148,2026-05-28T12:15:00Z,Ship,Shipment,500943,-1,,
1162,92,15.0,14,149,2026-05-29T07:30:00Z,Receipt,PurchaseOrder,200394,101,7.76,
1170,100,15.0,1,149,2026-05-29T07:30:00Z,Receipt,PurchaseOrder,200397,19,3.41,
1283,14,15.0,9,149,2026-05-29T07:30:00Z,Receipt,PurchaseOrder,200468,63,6.81,
2219,37,18.0,24,149,2026-05-29T12:15:00Z,Ship,Shipment,500579,-1,,
2256,155,31.0,3,149,2026-05-29T12:15:00Z,Ship,Shipment,500616,-1,,
2257,155,31.0,3,149,2026-05-29T12:15:00Z,Ship,Shipment,500617,-1,,
2292,190,30.0,3,149,2026-05-29T12:15:00Z,Ship,Shipment,500652,-1,,
2380,80,32.0,24,149,2026-05-29T12:15:00Z,Ship,Shipment,500740,-1,,
2448,110,31.0,13,149,2026-05-29T12:15:00Z,Ship,Shipment,500808,-1,,
2624,9,32.0,16,149,2026-05-29T12:15:00Z,Ship,Shipment,500984,-1,,
2672,125,,28,149,2026-05-29T20:00:00Z,Adjustment,StockCount,11,11,,Shrink
2754,32,,40,149,2026-05-29T20:00:00Z,Adjustment,StockCount,94,16,,Shrink
1044,169,19.0,23,150,2026-05-30T07:30:00Z,Receipt,PurchaseOrder,200332,26,15.73,
1536,99,15.0,1,150,2026-05-30T07:30:00Z,Receipt,PurchaseOrder,200641,68,6.96,
1589,135,6.0,32,150,2026-05-30T07:30:00Z,Receipt,PurchaseOrder,200671,21,7.84,
1640,72,19.0,32,150,2026-05-30T07:30:00Z,Receipt,PurchaseOrder,200701,68,5.34,
1994,2,31.0,8,150,2026-05-30T12:15:00Z,Ship,Shipment,500354,-1,,
2259,57,9.0,28,150,2026-05-30T12:15:00Z,Ship,Shipment,500619,-1,,
667,167,15.0,30,151,2026-05-31T07:30:00Z,Receipt,PurchaseOrder,200109,21,7.49,
1483,114,15.0,23,151,2026-05-31T07:30:00Z,Receipt,PurchaseOrder,200608,26,6.87,
1658,182,5.0,16,151,2026-05-31T12:15:00Z,Ship,Shipment,500018,-1,,
1843,75,25.0,21,151,2026-05-31T12:15:00Z,Ship,Shipment,500203,-2,,
1947,78,30.0,22,151,2026-05-31T12:15:00Z,Ship,Shipment,500307,-1,,
2158,184,1.0,34,151,2026-05-31T12:15:00Z,Ship,Shipment,500518,-1,,
2566,181,23.0,3,151,2026-05-31T12:15:00Z,Ship,Shipment,500926,-1,,
894,67,26.0,25,152,2026-06-01T07:30:00Z,Receipt,PurchaseOrder,200243,25,14.1,
901,58,15.0,1,152,2026-06-01T07:30:00Z,Receipt,PurchaseOrder,200250,66,5.94,
1047,126,15.0,18,152,2026-06-01T07:30:00Z,Receipt,PurchaseOrder,200335,8,8.66,
1227,120,6.0,1,152,2026-06-01T07:30:00Z,Receipt,PurchaseOrder,200430,34,2.44,
1424,86,4.0,14,152,2026-06-01T07:30:00Z,Receipt,PurchaseOrder,200569,41,8.36,
1433,95,4.0,9,152,2026-06-01T07:30:00Z,Receipt,PurchaseOrder,200576,100,5.14,
1642,18,14.0,35,152,2026-06-01T12:15:00Z,Ship,Shipment,500002,-2,,
1751,93,31.0,27,152,2026-06-01T12:15:00Z,Ship,Shipment,500111,-1,,
1783,126,25.0,11,152,2026-06-01T12:15:00Z,Ship,Shipment,500143,-1,,
1821,174,18.0,37,152,2026-06-01T12:15:00Z,Ship,Shipment,500181,-1,,
2144,182,31.0,39,152,2026-06-01T12:15:00Z,Ship,Shipment,500504,-1,,
2427,62,14.0,36,152,2026-06-01T12:15:00Z,Ship,Shipment,500787,-1,,
673,80,6.0,18,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200112,46,4.68,
701,62,6.0,1,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200129,61,5.31,
705,83,19.0,25,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200132,61,12.44,
764,119,17.0,14,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200173,57,8.32,
904,187,6.0,30,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200253,38,7.34,
970,143,15.0,1,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200288,18,9.42,
1057,19,4.0,32,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200340,49,3.31,
1502,145,17.0,25,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200618,24,8.42,
1555,77,26.0,9,153,2026-06-02T07:30:00Z,Receipt,PurchaseOrder,200653,19,6.17,
1659,87,14.0,7,153,2026-06-02T12:15:00Z,Ship,Shipment,500019,-1,,
1948,65,18.0,3,153,2026-06-02T12:15:00Z,Ship,Shipment,500308,-2,,
2049,97,5.0,27,153,2026-06-02T12:15:00Z,Ship,Shipment,500409,-1,,
2180,61,1.0,36,153,2026-06-02T12:15:00Z,Ship,Shipment,500540,-2,,
2201,21,14.0,8,153,2026-06-02T12:15:00Z,Ship,Shipment,500561,-3,,
2560,144,1.0,24,153,2026-06-02T12:15:00Z,Ship,Shipment,500920,-1,,
676,158,15.0,9,154,2026-06-03T07:30:00Z,Receipt,PurchaseOrder,200117,69,9.28,
735,80,4.0,18,154,2026-06-03T07:30:00Z,Receipt,PurchaseOrder,200154,14,7.18,
762,133,19.0,14,154,2026-06-03T07:30:00Z,Receipt,PurchaseOrder,200171,63,4.84,
1010,152,19.0,5,154,2026-06-03T07:30:00Z,Receipt,PurchaseOrder,200312,61,11.9,
1256,157,19.0,25,154,2026-06-03T07:30:00Z,Receipt,PurchaseOrder,200452,25,3.58,
2018,58,32.0,16,154,2026-06-03T12:15:00Z,Ship,Shipment,500378,-1,,
2114,24,14.0,12,154,2026-06-03T12:15:00Z,Ship,Shipment,500474,-1,,
2326,160,9.0,27,154,2026-06-03T12:15:00Z,Ship,Shipment,500686,-2,,
2351,177,31.0,16,154,2026-06-03T12:15:00Z,Ship,Shipment,500711,-1,,
2462,118,31.0,37,154,2026-06-03T12:15:00Z,Ship,Shipment,500822,-2,,
2651,169,30.0,27,154,2026-06-03T12:15:00Z,Ship,Shipment,501011,-3,,
2726,70,,40,154,2026-06-03T20:00:00Z,Adjustment,StockCount,66,14,,MisPick
2733,91,,23,154,2026-06-03T20:00:00Z,Adjustment,StockCount,73,-20,,Shrink
499,86,4.0,23,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200015,29,1.96,
500,181,26.0,32,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200015,72,18.12,
636,135,15.0,23,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200090,108,4.69,
1095,119,4.0,32,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200361,38,6.13,
1203,32,26.0,23,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200418,22,12.53,
1337,172,26.0,18,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200504,37,3.67,
1438,117,19.0,18,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200579,25,5.02,
1632,181,26.0,25,155,2026-06-04T07:30:00Z,Receipt,PurchaseOrder,200695,74,19.48,
1645,11,5.0,7,155,2026-06-04T12:15:00Z,Ship,Shipment,500005,-1,,
1839,77,32.0,11,155,2026-06-04T12:15:00Z,Ship,Shipment,500199,-1,,
2056,196,30.0,27,155,2026-06-04T12:15:00Z,Ship,Shipment,500416,-1,,
2145,177,18.0,11,155,2026-06-04T12:15:00Z,Ship,Shipment,500505,-1,,
2213,14,30.0,29,155,2026-06-04T12:15:00Z,Ship,Shipment,500573,-2,,
2325,153,9.0,40,155,2026-06-04T12:15:00Z,Ship,Shipment,500685,-2,,
2542,129,32.0,36,155,2026-06-04T12:15:00Z,Ship,Shipment,500902,-1,,
2594,141,32.0,28,155,2026-06-04T12:15:00Z,Ship,Shipment,500954,-1,,
650,141,6.0,18,156,2026-06-05T07:30:00Z,Receipt,PurchaseOrder,200099,79,13.63,
1107,11,6.0,5,156,2026-06-05T07:30:00Z,Receipt,PurchaseOrder,200368,66,11.66,
1439,71,4.0,30,156,2026-06-05T07:30:00Z,Receipt,PurchaseOrder,200579,101,9.55,
1501,13,6.0,31,156,2026-06-05T07:30:00Z,Receipt,PurchaseOrder,200618,29,18.11,
1928,50,23.0,33,156,2026-06-05T12:15:00Z,Ship,Shipment,500288,-1,,
2074,85,1.0,37,156,2026-06-05T12:15:00Z,Ship,Shipment,500434,-1,,
2105,97,18.0,38,156,2026-06-05T12:15:00Z,Ship,Shipment,500465,-1,,
2308,200,18.0,20,156,2026-06-05T12:15:00Z,Ship,Shipment,500668,-1,,
2336,92,25.0,27,156,2026-06-05T12:15:00Z,Ship,Shipment,500696,-1,,
2460,109,18.0,16,156,2026-06-05T12:15:00Z,Ship,Shipment,500820,-1,,
2718,149,,12,156,2026-06-05T20:00:00Z,Adjustment,StockCount,57,2,,Shrink
2764,68,,18,156,2026-06-05T20:00:00Z,Adjustment,StockCount,104,-9,,AdminError
661,199,15.0,30,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200104,44,10.13,
867,66,15.0,9,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200232,39,6.5,
941,181,6.0,25,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200275,46,5.64,
949,199,15.0,18,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200278,45,9.97,
1062,18,15.0,25,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200342,102,12.12,
1286,166,4.0,18,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200469,47,5.36,
1620,64,6.0,23,157,2026-06-06T07:30:00Z,Receipt,PurchaseOrder,200688,78,13.52,
1764,144,9.0,22,157,2026-06-06T12:15:00Z,Ship,Shipment,500124,-1,,
1804,111,32.0,3,157,2026-06-06T12:15:00Z,Ship,Shipment,500164,-1,,
2305,99,1.0,7,157,2026-06-06T12:15:00Z,Ship,Shipment,500665,-1,,
2309,200,18.0,20,157,2026-06-06T12:15:00Z,Ship,Shipment,500669,-1,,
2310,200,18.0,20,157,2026-06-06T12:15:00Z,Ship,Shipment,500670,-1,,
512,186,17.0,5,158,2026-06-07T07:30:00Z,Receipt,PurchaseOrder,200023,68,3.32,
522,31,6.0,25,158,2026-06-07T07:30:00Z,Receipt,PurchaseOrder,200025,45,5.73,
587,43,4.0,5,158,2026-06-07T07:30:00Z,Receipt,PurchaseOrder,200065,39,18.5,
601,109,15.0,5,158,2026-06-07T07:30:00Z,Receipt,PurchaseOrder,200073,19,7.73,
963,175,26.0,14,158,2026-06-07T07:30:00Z,Receipt,PurchaseOrder,200282,62,11.1,
1255,16,19.0,1,158,2026-06-07T07:30:00Z,Receipt,PurchaseOrder,200452,24,4.88,
